_needs_review,_review_reason,Incident ORI,Incident Number,Incident Date And Time,Incident Type,Incident Address,Incident Address Latitude,Incident Address Longitude
,,PA0350400,2023-00010022,04/01/2023 09:43:55,Special Duty,201 10TH AVE,41.410483621,-75.680552119
,,PA0350400,2023-00010023,04/01/2023 10:09:03,Traffic Control Device Problem,MARION ST / CAPOUSE AVE,41.4261209065022,-75.650327774339
,,PA0350400,2023-00010024,04/01/2023 10:50:15,Parking Complaint,1100 LAFAYETTE ST,41.4144373202562,-75.6780534582076
,,PA0350400,2023-00010025,04/01/2023 11:01:46,Theft,2015 BOULEVARD AVE,41.4339761848766,-75.6458172240339
,,PA0350400,2023-00010026,04/01/2023 11:05:25,Intrusion Alarm,3102 N MAIN AVE,41.447242801,-75.644490469
,,PA0350400,2023-00010027,04/01/2023 11:04:18,Structure Fire,2500 N WASHINGTON AVE,41.436283553,-75.636015365
,,PA0350400,2023-00010028,04/01/2023 11:02:47,Dog Complaint,1613 OLIVE ST,41.4046194320622,-75.6456175255851
,,PA0350400,2023-00010029,04/01/2023 11:09:11,Welfare Check,656 N HYDE PARK AVE,41.4194943231953,-75.6754436515561
,,PA0350400,2023-00010030,04/01/2023 11:17:10,Investigation of Situation,1610 NAY AUG AVE,41.433433562,-75.659268695
,,PA0350400,2023-00010031,04/01/2023 11:31:36,Welfare Check,1610 NAY AUG AVE,41.433433562,-75.659268695
,,PA0350400,2023-00010032,04/01/2023 11:36:15,Missing Person,300 EMMETT ST,41.4059423612036,-75.6733234224531
,,PA0350400,2023-00010033,04/01/2023 11:44:57,Disorderly Conduct,1735 N KEYSER AVE,41.444997437,-75.669498543
,,PA0350400,2023-00010034,04/01/2023 11:52:39,Special Duty,400 ARTHUR AVE,41.400459557,-75.645137239
,,PA0350400,2023-00010035,04/01/2023 11:50:13,Lost/Recovered Property,217 N HYDE PARK AVE,41.4145258011618,-75.6798631761084
,,PA0350400,2023-00010036,04/01/2023 11:59:55,ACC,300 LACKAWANNA AVE,41.408298110715,-75.6675645834704
,,PA0350400,2023-00010037,04/01/2023 11:53:47,Dog Complaint,330 S MAIN AVE,41.409194507,-75.683709316
,,PA0350400,2023-00010038,04/01/2023 12:13:51,Dumping,MULBERRY ST / N SCRANTON EXPY,41.4134474139457,-75.6662841606478
,,PA0350400,2023-00010039,04/01/2023 12:25:13,Special Duty,1001 WYOMING AVE,41.418395754,-75.654445539
,,PA0350400,2023-00010040,04/01/2023 12:17:23,Abandoned Vehicle,1420 WASHBURN ST,41.4124787756199,-75.6854719594932
,,PA0350400,2023-00010041,04/01/2023 11:51:31,Dog Complaint,THEODORE ST / N MAIN AVE,41.4344196896343,-75.6610840044589
,,PA0350400,2023-00010042,04/01/2023 13:05:54,Overdose,1040 S WASHINGTON AVE,41.398608432,-75.674175885
,,PA0350400,2023-00010043,04/01/2023 12:52:02,Abandoned Vehicle,2508 JACKSON ST,41.421269399522,-75.6980858111208
,,PA0350400,2023-00010044,04/01/2023 13:10:52,ALS Incdient,872 PROVIDENCE RD,41.420955084,-75.6652139
,,PA0350400,2023-00010045,04/01/2023 13:21:38,ALS Incdient,572 KENNEDY ST,41.4484880871649,-75.6592171544386
,,PA0350400,2023-00010046,04/01/2023 13:29:46,Abandoned Vehicle,110 S REBECCA AVE,41.414888571319,-75.6858710468752
,,PA0350400,2023-00010047,04/01/2023 13:41:40,Parking Complaint,1780 N KEYSER AVE,41.445187612,-75.668023557
,,PA0350400,2023-00010048,04/01/2023 13:49:10,ACCI,3380 N MAIN AVE,41.448677078,-75.641004726
,,PA0350400,2023-00010049,04/01/2023 13:44:08,Neighbor Dispute,624 BROOK ST,41.3916956188823,-75.6691080916316
,,PA0350400,2023-00010050,04/01/2023 14:11:27,Unauthorized Use Motor Vehicle,1926 PRICE ST,41.4181423421103,-75.6887461057781
,,PA0350400,2023-00010051,04/01/2023 14:15:11,Dog Complaint,804 ASH ST,41.4149800289489,-75.6493971569813
,,PA0350400,2023-00010052,04/01/2023 14:16:20,Overdose,2 MOREL ST,41.4371211195784,-75.640487643728
,,PA0350400,2023-00010053,04/01/2023 14:16:43,Nuisance Complaint,600 CEDAR AVE,41.4002948009831,-75.6669640417204
,,PA0350400,2023-00010054,04/01/2023 14:28:11,Harassment,735 E LOCUST ST,41.3914505092434,-75.6663444490383
,,PA0350400,2023-00010055,04/01/2023 15:10:42,Nuisance Complaint,342 ADAMS AVE,41.4087749808821,-75.6604263046293
,,PA0350400,2023-00010056,04/01/2023 15:03:14,Burglary,528 E LOCUST ST,41.3935561260862,-75.6697954415783
,,PA0350400,2023-00010057,04/01/2023 15:07:32,Dog Complaint,1655 N MAIN AVE,41.435702832531,-75.6602264968432
,,PA0350400,2023-00010058,04/01/2023 13:54:01,Dog Complaint,1201 LLOYD ST,41.4294621921566,-75.6692949475779
,,PA0350400,2023-00010059,04/01/2023 15:29:50,Traffic Stop,200 ADAMS AVE,41.4071381510926,-75.6622462905953
,,PA0350400,2023-00010060,04/01/2023 15:31:12,Intrusion Alarm,128 W MARKET ST,41.43820559,-75.657393226
,,PA0350400,2023-00010061,04/01/2023 15:32:24,Fight,1028 QUINCY AVE,41.4141086626928,-75.6469649712576
,,PA0350400,2023-00010062,04/01/2023 14:43:39,Dog Complaint,528 N HYDE PARK AVE,41.4175982872899,-75.6770505050239
,,PA0350400,2023-00010063,04/01/2023 15:55:45,ACCI,332 THEODORE ST,41.4361684464879,-75.6646211502165
,,PA0350400,2023-00010064,04/01/2023 15:59:35,Theft,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2023-00010065,04/01/2023 16:08:25,Burglary,929 CEDAR AVE,41.397197651,-75.669499594
,,PA0350400,2023-00010066,04/01/2023 16:19:10,Domestic,430 S WEBSTER AVE,41.3983790529954,-75.6600006274292
,,PA0350400,2023-00010067,04/01/2023 16:27:59,Investigation of Situation,400 S EDWARDS CT,41.4078587206992,-75.6836646506621
,,PA0350400,2023-00010068,04/01/2023 16:33:45,Investigation of Situation,41.40689665~-75.684747557,41.40689665,-75.684747557
,,PA0350400,2023-00010069,04/01/2023 16:36:07,Suspicious Person,1737 NAY AUG AVE,41.4352102829775,-75.6576068726518
,,PA0350400,2023-00010070,04/01/2023 16:40:53,Wire Down,2409 SHAWNEE AVE,41.43729712303,-75.6431949126108
,,PA0350400,2023-00010071,04/01/2023 16:47:00,Dog Complaint,2135 DURKIN AVE,41.4442569294644,-75.6594537879284
,,PA0350400,2023-00010072,04/01/2023 16:15:13,Parking Complaint,324 1/2 GREEN ST,41.439619800138,-75.6624713933167
,,PA0350400,2023-00010073,04/01/2023 16:56:51,Domestic,4TH AVE / FELLOWS ST,41.4022248765432,-75.6761117656788
,,PA0350400,2023-00010074,04/01/2023 16:57:26,Investigation of Situation,805 S WEBSTER AVE,41.3951592284745,-75.6634508861492
,,PA0350400,2023-00010075,04/01/2023 17:26:55,Juvenile Delinquent,10TH AVE / LUZERNE ST,41.4076642633386,-75.6830572774242
,,PA0350400,2023-00010076,04/01/2023 17:32:42,Parking Complaint,MINERAL AVE / SILEX ST,41.4156932288673,-75.6617879683128
,,PA0350400,2023-00010077,04/01/2023 17:35:42,Missing Person,950 PEAR ST,41.385470895,-75.668363103
,,PA0350400,2023-00010078,04/01/2023 17:39:40,Highway/Road Hazard,CLAY AVE / OLIVE ST,41.408323614722,-75.6515530383928
,,PA0350400,2023-00010079,04/01/2023 17:49:48,Tresspassing,30 LACKAWANNA AVE,41.410322401,-75.670786573
,,PA0350400,2023-00010080,04/01/2023 17:51:57,Motor Vehicle Violation,N MAIN AVE / WOOD ST,41.4315339587994,-75.6639256776339
,,PA0350400,2023-00010081,04/01/2023 17:51:29,Hit and Run Accident,415 14TH AVE,41.4101011605383,-75.6898137648077
,,PA0350400,2023-00010082,04/01/2023 17:54:46,Assist Motorist,600 ADAMS AVE,41.4121429023213,-75.6566510790612
,,PA0350400,2023-00010083,04/01/2023 18:10:22,Criminal Mischief,1319 LAFAYETTE ST,41.415490021862,-75.680333890778
,,PA0350400,2023-00010084,04/01/2023 18:58:46,Domestic,926 WHEELER AVE,41.4084898422631,-75.6404822336159
,,PA0350400,2023-00010085,04/01/2023 19:15:49,Welfare Check,1102 DARTMOUTH ST,41.4030472237057,-75.6872626463995
,,PA0350400,2023-00010086,04/01/2023 19:28:33,Rescue other than MVA,1716 WAYNE AVE,41.4377475688237,-75.6630144569599
,,PA0350400,2023-00010087,04/01/2023 19:55:16,Overdose,115 THUNDERBIRD DR,41.3793291622059,-75.677501237965
,,PA0350400,2023-00010088,04/01/2023 20:10:02,Assist Motorist,200 N CAMERON AVE,41.4222333276831,-75.6968928861116
,,PA0350400,2023-00010089,04/01/2023 20:22:44,Tresspassing,500 MOUNT PLEASANT DR,41.414833491,-75.671743784
,,PA0350400,2023-00010090,04/01/2023 20:30:07,Drugs,1236 WYOMING AVE,41.421013702,-75.651390425
,,PA0350400,2023-00010091,04/01/2023 20:53:06,Intrusion Alarm,500 DAVIS ST,41.37834243,-75.693970633
,,PA0350400,2023-00010092,04/01/2023 21:08:43,Investigation of Situation,1000 GREGORY PL,41.4147885673944,-75.6753804516141
,,PA0350400,2023-00010093,04/01/2023 21:19:23,Call by Phone,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2023-00010094,04/01/2023 21:42:05,Threats/Non-Physical,624 BROOK ST,41.3916956188823,-75.6691080916316
,,PA0350400,2023-00010095,04/01/2023 21:44:07,Missing Person,1331 S IRVING AVE,41.3896574253007,-75.6665662467247
,,PA0350400,2023-00010096,04/01/2023 21:49:10,Motor Vehicle Violation,500 DAVIS ST,41.37834243,-75.693970633
,,PA0350400,2023-00010097,04/01/2023 21:51:22,Nuisance Complaint,106 MERIDIAN AVE,41.4116977358494,-75.6769170156244
,,PA0350400,2023-00010098,04/01/2023 22:31:22,Hit and Run Accident,991 ALBRIGHT AVE,41.423465679746,-75.6634815321889
,,PA0350400,2023-00010099,04/01/2023 22:50:00,Suspicious Vehicle,800 GIBBONS ST,41.383304997,-75.674079676
,,PA0350400,2023-00010100,04/01/2023 23:00:52,Suspicious Vehicle,319 BEECH ST,41.3978476824997,-75.6699940023782
,,PA0350400,2023-00010101,04/01/2023 23:01:31,BLS Priority,968 JOHLER AVE,41.4239754516768,-75.6667663923643
,,PA0350400,2023-00010102,04/01/2023 23:16:15,Suspicious Person,3400 N MAIN AVE,41.448765527,-75.640378728
,,PA0350400,2023-00010103,04/01/2023 23:03:11,Nuisance Complaint,304 WILLIAM ST,41.4401821033078,-75.6576925149061
,,PA0350400,2023-00010104,04/01/2023 23:14:43,Investigation of Situation,308 N WASHINGTON AVE,41.409284522,-75.662117105
,,PA0350400,2023-00010105,04/01/2023 23:25:16,Domestic,424 WYOMING AVE,41.411504087,-75.661983766
,,PA0350400,2023-00010106,04/01/2023 23:34:17,ACCP,S 9TH AVE / LUZERNE ST,41.4070931100937,-75.6818731522557
,,PA0350400,2023-00010107,04/01/2023 23:51:16,Transport of Indiviual,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2023-00010108,04/01/2023 23:55:18,Intrusion Alarm,30 LACKAWANNA AVE,41.410322401,-75.670786573
,,PA0350400,2023-00010109,04/01/2023 23:53:21,Traffic Control Device Problem,BIRCH ST / CROWN AVE,41.3930594111503,-75.6598477628402
,,PA0350400,2023-00010110,04/02/2023 00:01:32,Traffic Stop,N WASHINGTON AVE / PINE ST,41.4138470939294,-75.6571116017911
,,PA0350400,2023-00010111,04/02/2023 00:08:07,Traffic Stop,200 BROADWAY ST,41.404101664,-75.671931615
,,PA0350400,2023-00010112,04/02/2023 00:12:07,Intrusion Alarm,2500 BOULEVARD AVE,41.437485692,-75.640335102
,,PA0350400,2023-00010113,04/02/2023 00:29:30,BLDC,1347 N MAIN AVE,41.431530698,-75.664001229
,,PA0350400,2023-00010114,04/02/2023 00:28:50,Assault,1408 ACADEMY ST,41.4124017628317,-75.687541658184
,,PA0350400,2023-00010115,04/02/2023 00:31:57,Traffic Stop,100 GREEN RIDGE ST,41.4324373883248,-75.6587320891851
,,PA0350400,2023-00010116,04/02/2023 00:45:14,Traffic Stop,W MARKET ST / ROCKWELL AVE,41.4417826608267,-75.6606234672556
,,PA0350400,2023-00010117,04/02/2023 01:12:08,Traffic Stop,,41.4317515748355,-75.6700384802927
,,PA0350400,2023-00010118,04/02/2023 01:17:18,Traffic Control Device Problem,E MARKET ST / BOULEVARD AVE,41.4328559412047,-75.6475022922584
,,PA0350400,2023-00010119,04/02/2023 01:36:10,Traffic Stop,511 MOOSIC ST,41.402910107,-75.659530874
,,PA0350400,2023-00010120,04/02/2023 01:43:59,Suspicious Person,3400 N MAIN AVE,41.448765527,-75.640378728
,,PA0350400,2023-00010121,04/02/2023 01:55:01,Traffic Stop,220 W MARKET ST,41.438924917,-75.658686979
,,PA0350400,2023-00010122,04/02/2023 02:01:26,Investigation of Situation,129 N WASHINGTON AVE,41.407088323,-75.664704314
,,PA0350400,2023-00010123,04/02/2023 02:05:13,Domestic,500 MOUNT PLEASANT DR,41.414833491,-75.671743784
,,PA0350400,2023-00010124,04/02/2023 02:37:25,Automatic Fire Alarm,800 JAMES AVE,41.405602194,-75.634673846
,,PA0350400,2023-00010125,04/02/2023 02:35:57,Investigation of Situation,300 N LINCOLN AVE,41.4167529523442,-75.68265386438
,,PA0350400,2023-00010126,04/02/2023 02:54:28,Threats/Non-Physical,1816 ASH ST,41.4094407123696,-75.6379224053109
,,PA0350400,2023-00010127,04/02/2023 03:29:33,Automatic Fire Alarm,2500 N WASHINGTON AVE,41.436283553,-75.636015365
,,PA0350400,2023-00010128,04/02/2023 03:41:20,Nuisance Complaint,1902 PROSPECT AVE,41.3870672624608,-75.6756351052462
,,PA0350400,2023-00010129,04/02/2023 03:47:12,Disorderly Conduct,1036 E LOCUST ST,41.3878790518632,-75.6608030971871
,,PA0350400,2023-00010130,04/02/2023 04:32:33,Domestic,112 MERIDIAN AVE,41.4115619577785,-75.6770762818311
,,PA0350400,2023-00010131,04/02/2023 04:44:32,Warrant Service,1808 STAFFORD AVE,41.3835909619562,-75.6675354959566
,,PA0350400,2023-00010132,04/02/2023 05:52:33,Transport of Indiviual,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2023-00010133,04/02/2023 05:55:54,Neighbor Dispute,624 BROOK ST,41.3916956188823,-75.6691080916316
,,PA0350400,2023-00010134,04/02/2023 06:03:46,Intrusion Alarm,429 PITTSTON AVE,41.4006161657093,-75.6635084256762
,,PA0350400,2023-00010135,04/02/2023 04:44:32,Warrant Service,1808 STAFFORD AVE,41.3835909619562,-75.6675354959566
,,PA0350400,2023-00010136,04/02/2023 06:50:08,Overdose,1816 ASH ST,41.4094407123696,-75.6379224053109
,,PA0350400,2023-00010137,04/02/2023 07:28:43,Assault,538 MARY ST,41.4473570958857,-75.6584946200707
,,PA0350400,2023-00010138,04/02/2023 07:44:04,Automatic Fire Alarm,500 DAVIS ST,41.37834243,-75.693970633
,,PA0350400,2023-00010139,04/02/2023 08:10:19,Welfare Check,PITTSTON AVE / E ELM ST,41.3950153847362,-75.6697489085116
,,PA0350400,2023-00010140,04/02/2023 08:37:21,Highway/Road Hazard,225 E MOUNTAIN RD,41.3931964157926,-75.6463842592783
,,PA0350400,2023-00010141,04/02/2023 08:55:53,Nuisance Complaint,624 BROOK ST,41.3916956188823,-75.6691080916316
,,PA0350400,2023-00010142,04/02/2023 09:05:10,Highway/Road Hazard,684 GREEN RIDGE ST,41.429094814003,-75.6518862958864
,,PA0350400,2023-00010143,04/02/2023 09:10:40,Unauthorized Use Motor Vehicle,1522 CEDAR AVE,41.3925440906329,-75.6755426819621
,,PA0350400,2023-00010144,04/02/2023 09:34:33,Assault,106 TOWNHOUSE BLVD,41.4224538576256,-75.6702448869218
,,PA0350400,2023-00010145,04/02/2023 09:35:01,Nuisance Complaint,1434 CHURCH AVE,41.4325715388566,-75.6643816346088
,,PA0350400,2023-00010146,04/02/2023 09:50:56,Traffic Control Device Problem,MARION ST / CAPOUSE AVE,41.4261209065022,-75.650327774339
,,PA0350400,2023-00010147,04/02/2023 09:50:56,Investigation of Situation,216 N BROMLEY AVE,41.4146884759722,-75.6809563645041
,,PA0350400,2023-00010148,04/02/2023 09:53:02,Investigation of Situation,500 N BROMLEY AVE,41.4177968865005,-75.6785442804258
,,PA0350400,2023-00010149,04/02/2023 09:58:23,Warrant Service,1603 MONSEY AVE,41.4284759395602,-75.6502541984751
,,PA0350400,2023-00010150,04/02/2023 09:58:34,Special Duty,N WASHINGTON AVE / ELECTRIC ST,41.429457582,-75.642003486
,,PA0350400,2023-00010151,04/02/2023 10:05:12,Domestic,331 S IRVING AVE,41.3980705489758,-75.6572690843639
,,PA0350400,2023-00010152,04/02/2023 10:10:04,Wire Down,OAK ST / N MAIN AVE,41.4369746211613,-75.6588786985361
,,PA0350400,2023-00010153,04/02/2023 10:22:35,Investigation of Situation,299 REESE ST,41.4482958553251,-75.647079453709
,,PA0350400,2023-00010154,04/02/2023 10:22:59,Police Information,624 BROOK ST,41.3916956188823,-75.6691080916316
,,PA0350400,2023-00010155,04/02/2023 10:46:29,Assault,1000 MONTAGE MT RD,41.348023409,-75.66922781
,,PA0350400,2023-00010156,04/02/2023 10:47:15,Person with firearm,1417 SANDERSON AVE,41.4263509408387,-75.653854690388
,,PA0350400,2023-00010157,04/02/2023 10:51:42,Theft,1716 WAYNE AVE,41.4377475688237,-75.6630144569599
,,PA0350400,2023-00010158,04/02/2023 10:58:16,Drunk/Drinking,900 S WASHINGTON AVE,41.399728055,-75.672931611
,,PA0350400,2023-00010159,04/02/2023 11:06:35,Domestic,523 N ST FRANCES CABRINI AVE,41.4160019591548,-75.6744950557242
,,PA0350400,2023-00010160,04/02/2023 11:09:19,Intrusion Alarm,1216 CLEARVIEW ST,41.4337556824144,-75.6641486549064
,,PA0350400,2023-00010161,04/02/2023 11:05:59,Police Assistance,1513 CHURCH AVE,41.4336757343818,-75.6633311574448
,,PA0350400,2023-00010162,04/02/2023 11:35:39,Motor Vehicle Violation,,41.45,-75.638
,,PA0350400,2023-00010163,04/02/2023 11:44:37,Traffic Control,W MARKET ST / N MAIN AVE,41.4379279425324,-75.6568780704692
,,PA0350400,2023-00010164,04/02/2023 11:48:56,Investigation of Situation,825 S WEBSTER AVE,41.3950153701393,-75.6636098706792
,,PA0350400,2023-00010165,04/02/2023 12:00:49,Parking Complaint,320 WARREN ST,41.4386388644008,-75.6632315017627
,,PA0350400,2023-00010166,04/02/2023 12:15:40,Motor Vehicle Violation,1202 N MAIN AVE,41.428930363,-75.666696526
,,PA0350400,2023-00010167,04/02/2023 12:16:42,Hit and Run Accident,921 VIEWMONT DR,41.454884394,-75.646641055
,,PA0350400,2023-00010168,04/02/2023 12:19:47,ACC,GREEN RIDGE ST / MONSEY AVE,41.4283577915909,-75.6503158085393
,,PA0350400,2023-00010169,04/02/2023 12:29:17,Parking Complaint,400 N WASHINGTON AVE,41.4103527173743,-75.6609552141371
,,PA0350400,2023-00010170,04/02/2023 12:29:34,Parking Complaint,500 N WASHINGTON AVE,41.4115400987694,-75.6596284133241
,,PA0350400,2023-00010171,04/02/2023 12:36:56,Stolen Vehicle,6 AMITY CT,41.4188631071735,-75.6597142053684
,,PA0350400,2023-00010172,04/02/2023 12:50:44,Dog Complaint,726 LANDIS ST,41.4003383498172,-75.6859553549635
,,PA0350400,2023-00010173,04/02/2023 13:13:22,Hit and Run Accident,434 PEAR ST,41.3903534416621,-75.6760991349517
,,PA0350400,2023-00010174,04/02/2023 13:36:52,Abandoned Vehicle,1420 WASHBURN ST,41.4124787756199,-75.6854719594932
,,PA0350400,2023-00010175,04/02/2023 14:22:07,ACC,STAFFORD AVE / RIVER ST,41.3953012533643,-75.6543836400858
,,PA0350400,2023-00010176,04/02/2023 14:22:57,Tresspassing,1439 CAPOUSE AVE,41.425457301,-75.650889697
,,PA0350400,2023-00010177,04/02/2023 14:24:05,Tresspassing,709 DAVIS ST,41.376553468,-75.69099201
,,PA0350400,2023-00010178,04/02/2023 14:48:48,Police Assistance,829 PITTSTON AVE,41.397254924382,-75.6672313555105
,,PA0350400,2023-00010179,04/02/2023 15:07:19,Disorderly Conduct,713 PITTSTON AVE,41.3982078681521,-75.6661760227198
,,PA0350400,2023-00010180,04/02/2023 15:08:46,BLDC,1000 CAPTAIN JAMES L ROBESON WAY,41.430251868,-75.681174427
,,PA0350400,2023-00010181,04/02/2023 15:19:05,ACC,1155 RIVER ST,41.393214018,-75.650962263
,,PA0350400,2023-00010182,04/02/2023 15:33:09,Investigation of Situation,122 10TH AVE,41.4110800157603,-75.6800063895542
,,PA0350400,2023-00010183,04/02/2023 15:41:27,Dog Complaint,941 HEMLOCK ST,41.3972690343408,-75.6529104146686
,,PA0350400,2023-00010184,04/02/2023 15:43:28,ACCI,1141 MOOSIC ST,41.396688206,-75.649584668
,,PA0350400,2023-00010185,04/02/2023 15:44:36,Investigation of Situation,1748 WAYNE AVE,41.4384663702098,-75.6619258436506
,,PA0350400,2023-00010186,04/02/2023 15:59:39,Crisis Int Team,44 CROWN CIR,41.3820351206433,-75.6701340098893
,,PA0350400,2023-00010187,04/02/2023 15:37:53,Dog Complaint,441 RAILROAD AVE,41.403529900747,-75.6761635967758
,,PA0350400,2023-00010188,04/02/2023 16:05:05,Dog Complaint,210 MEADOW AVE,41.395656459,-75.651051743
,,PA0350400,2023-00010189,04/02/2023 16:15:15,ACC,1301 CEDAR AVE,41.394317806,-75.673429924
,,PA0350400,2023-00010190,04/02/2023 16:16:49,Landlord/Tennant Dispute,634 MOOSIC ST,41.4016239543602,-75.6576275813326
,,PA0350400,2023-00010191,04/02/2023 16:13:16,Animal Incident,707 S MAIN AVE,41.4051816282935,-75.6858981103764
,,PA0350400,2023-00010192,04/02/2023 16:30:08,Welfare Check,1780 N KEYSER AVE,41.445187612,-75.668023557
,,PA0350400,2023-00010193,04/02/2023 16:24:27,Hit and Run Accident,DAVIS ST / JONES ST,41.3822765047572,-75.7005900120857
,,PA0350400,2023-00010194,04/02/2023 15:23:40,Stolen Vehicle,375 N 7TH AVE,41.41220965,-75.672497906
,,PA0350400,2023-00010195,04/02/2023 16:41:02,Neighbor Dispute,2135 DURKIN AVE,41.4442569294644,-75.6594537879284
,,PA0350400,2023-00010196,04/01/2023 15:03:14,Police Information,528 E LOCUST ST,41.3935561260862,-75.6697954415783
,,PA0350400,2023-00010197,04/02/2023 16:56:30,Domestic,656 N HYDE PARK AVE,41.4194943231953,-75.6754436515561
,,PA0350400,2023-00010198,04/02/2023 17:17:12,Weapon,801 N WEBSTER AVE,41.4100776018138,-75.6477767754722
,,PA0350400,2023-00010199,04/02/2023 17:16:41,ACC,,41.405,-75.66
,,PA0350400,2023-00010200,04/02/2023 17:44:29,ACC,1822 MULBERRY ST,41.400731171,-75.64595571
,,PA0350400,2023-00010201,04/02/2023 18:03:47,Missing Person,536 TAYLOR AVE,41.4061770846733,-75.6501109272875
,,PA0350400,2023-00010202,04/02/2023 18:18:25,Warrant Service,34 ARNOLD AVE,41.390291686228,-75.6400639002519
,,PA0350400,2023-00010203,04/02/2023 18:05:07,Disorderly Conduct,560 N MAIN AVE,41.417572682,-75.675386545
,,PA0350400,2023-00010204,04/02/2023 18:08:26,Welfare Check,2101 BELMONT TER,41.440243461442,-75.6527779149458
,,PA0350400,2023-00010205,04/02/2023 18:33:59,Lost/Recovered Property,326 BIDEN ST,41.4090908220267,-75.6655889631476
,,PA0350400,2023-00010206,04/02/2023 18:56:32,Traffic Stop,700 GREEN RIDGE ST,41.428916132881,-75.6515283336389
,,PA0350400,2023-00010207,04/02/2023 18:57:52,Juvenile Delinquent,611 E LOCUST ST,41.3928538485915,-75.6685545635272
,,PA0350400,2023-00010208,04/02/2023 19:17:47,Theft,1610 NAY AUG AVE,41.433433562,-75.659268695
