_needs_review,_review_reason,Incident ORI,Incident Number,Incident Date And Time,Incident Type,Incident Address,Incident Address Latitude,Incident Address Longitude
,,PA0350400,2019-00024717,07/01/2019 19:46:30,ALS Incdient,712 HERBERT ST,41.379721539,-75.679821048
,,PA0350400,2019-00024718,07/01/2019 19:55:27,Assault,1210 MULBERRY ST,41.40499448,-75.652725406
,,PA0350400,2019-00024719,07/01/2019 20:01:42,Highway/Road Hazard,910 W LACKAWANNA AVE,41.4137804439859,-75.67487795095
,,PA0350400,2019-00024720,07/01/2019 20:03:35,Landlord/Tennant Dispute,1218 S MAIN AVE,41.398607504,-75.688171747
,,PA0350400,2019-00024721,07/01/2019 20:00:29,Neighbor Dispute,718 PRESCOTT AVE,41.4069629055649,-75.6454921204271
,,PA0350400,2019-00024722,07/01/2019 20:10:34,Disorderly Conduct,234 S MAIN AVE,41.410444124,-75.682599976
,,PA0350400,2019-00024723,07/01/2019 20:26:47,Welfare Check,326 N WASHINGTON AVE,41.409460737,-75.661926417
,,PA0350400,2019-00024724,07/01/2019 20:22:19,Threats/Non-Physical,MULBERRY ST / MONROE AVE,41.407369041,-75.656401337
,,PA0350400,2019-00024725,07/01/2019 20:19:35,Theft,627 OHARA ST,41.383999299265,-75.6773290194721
,,PA0350400,2019-00024726,07/01/2019 20:43:15,Juvenile Delinquent,950 PEAR ST,41.385470895,-75.668363103
,,PA0350400,2019-00024727,07/01/2019 20:03:16,Dog Complaint,,41.4317515748355,-75.6700384802927
,,PA0350400,2019-00024728,07/01/2019 20:42:58,Motor Vehicle Violation,S LINCOLN AVE / WASHBURN ST,41.4127675274224,-75.6861313680729
,,PA0350400,2019-00024729,07/01/2019 20:54:40,Assault,722 PRESCOTT AVE,41.4070054902606,-75.6454452428518
,,PA0350400,2019-00024730,07/01/2019 21:05:53,Drunk/Drinking,1746 MEYLERT AVE,41.4337590477979,-75.6529869948396
,,PA0350400,2019-00024731,07/01/2019 21:15:45,Lockout,1417 SANDERSON AVE,41.4263509408387,-75.653854690388
,,PA0350400,2019-00024732,07/01/2019 21:01:09,Drugs,1800 DICKSON AVE,41.4332529356517,-75.6503962513728
,,PA0350400,2019-00024733,07/01/2019 21:53:24,Juvenile Delinquent,2300 HAMM CT,41.384285588,-75.681140994
,,PA0350400,2019-00024734,07/01/2019 22:08:16,Welfare Check,N WASHINGTON AVE / OLIVE ST,41.4126693648301,-75.6584199244606
,,PA0350400,2019-00024735,07/01/2019 22:13:13,Suspicious Person,1828 N MAIN AVE,41.437229681,-75.658247473
,,PA0350400,2019-00024736,07/01/2019 22:17:02,Fight,JACKSON ST / N BROMLEY AVE,41.413566924,-75.682439935
,,PA0350400,2019-00024737,07/01/2019 22:13:05,Theft,925 PENN AVE,41.4186072874864,-75.6562743716161
,,PA0350400,2019-00024738,07/01/2019 22:21:05,Nuisance Complaint,300 N EVANS CT,41.4153725053978,-75.6798106084081
,,PA0350400,2019-00024739,07/01/2019 22:47:42,Assist Motorist,MATTES AVE / RIVER ST,41.4025433352124,-75.6658407618006
,,PA0350400,2019-00024740,07/01/2019 23:12:00,Traffic Stop,LUZERNE ST / RAILROAD AVE,41.4043758853757,-75.6763031463205
,,PA0350400,2019-00024741,07/01/2019 23:16:42,Service of Subpoena,609 E MARKET ST,41.4340275463742,-75.6499025644446
,,PA0350400,2019-00024742,07/01/2019 23:26:35,Nuisance Complaint,0 HILLTOP MANOR DR,41.3800835367871,-75.6799824281545
,,PA0350400,2019-00024743,07/01/2019 23:28:08,Investigation of Situation,2137 ROCKWELL AVE,41.4437477597758,-75.6584209387874
,,PA0350400,2019-00024744,07/01/2019 23:39:08,Intrusion Alarm,860 N KEYSER AVE,41.431828994,-75.689073259
,,PA0350400,2019-00024745,07/01/2019 23:37:22,Motor Vehicle Violation,509 DAVIS ST,41.378337797,-75.693829677
,,PA0350400,2019-00024746,07/01/2019 23:55:25,Other unspecified incident,CONNELL PARK POOL AREA,,
,,PA0350400,2019-00024747,07/01/2019 23:56:50,Traffic Stop,W LINDEN ST / MOUNT PLEASANT DR,41.4145443566071,-75.6720336125987
,,PA0350400,2019-00024748,07/02/2019 00:00:50,ALS Incdient,1424 BRYN MAWR ST,41.4049513513485,-75.6932754100742
,,PA0350400,2019-00024749,07/02/2019 00:05:36,Theft,1615 GRIMES CT,41.3875925086988,-75.6697591886552
,,PA0350400,2019-00024750,07/02/2019 00:16:29,Fight,900 S WASHINGTON AVE,41.399728055,-75.672931611
,,PA0350400,2019-00024751,07/02/2019 00:22:34,Domestic,1840 N MAIN AVE,41.437317371,-75.658069392
,,PA0350400,2019-00024752,07/02/2019 00:25:32,Domestic,1925 JACKSON ST,41.417241771116,-75.6900687767671
,,PA0350400,2019-00024753,07/02/2019 00:28:18,Landlord/Tennant Dispute,918 HARRISON AVE,41.4086968204442,-75.6416667973058
,,PA0350400,2019-00024754,07/02/2019 00:51:29,Theft,420 GENET ST,41.3899554260293,-75.6777799225538
,,PA0350400,2019-00024755,07/02/2019 00:49:52,Investigation of Situation,926 MADISON AVE,41.4142902098972,-75.6505214583304
,,PA0350400,2019-00024756,07/02/2019 01:09:57,Suspicious Person,414 ADAMS AVE,41.409687019,-75.659381763
,,PA0350400,2019-00024757,07/02/2019 01:24:01,Traffic Stop,1028 N MAIN AVE,41.426924267,-75.668843686
,,PA0350400,2019-00024758,07/02/2019 01:38:10,Traffic Stop,PHILO ST / SHORT AVE,41.429963828,-75.6636855
,,PA0350400,2019-00024759,07/02/2019 01:51:56,Traffic Stop,1249 PROVIDENCE RD,41.429873166,-75.664736649
,,PA0350400,2019-00024760,07/02/2019 02:32:25,Highway/Road Hazard,200 BROADWAY ST,41.404101664,-75.671931615
,,PA0350400,2019-00024761,07/02/2019 02:56:08,Nuisance Complaint,724 ELECTRIC ST,41.4324133642441,-75.6478128258014
,,PA0350400,2019-00024762,07/02/2019 03:20:18,Suspicious Person,903 FELLOWS ST,41.405749506,-75.683272891
,,PA0350400,2019-00024763,07/02/2019 03:43:44,Suspicious Vehicle,LOOP AVE / MARY ST,41.449407234,-75.663388084
,,PA0350400,2019-00024764,07/02/2019 03:46:30,Emotionally/Mentally Dist Person,1316 N MAIN AVE,41.430608886,-75.664877819
,,PA0350400,2019-00024765,07/02/2019 03:52:22,Domestic,101 THUNDERBIRD DR,41.3791189684482,-75.6776938160631
,,PA0350400,2019-00024766,07/02/2019 04:21:07,Disorderly Conduct,1316 N MAIN AVE,41.430608886,-75.664877819
,,PA0350400,2019-00024767,07/02/2019 04:30:27,Intrusion Alarm,319 GREEN RIDGE ST,41.431371728,-75.656350154
,,PA0350400,2019-00024768,07/02/2019 06:00:22,Intrusion Alarm,2200 PROSPECT AVE,41.38454962537,-75.6784300178289
,,PA0350400,2019-00024769,07/02/2019 06:18:46,Criminal Mischief,1924 WINT AVE,41.4350212436784,-75.649274889818
,,PA0350400,2019-00024770,07/02/2019 07:07:16,Motor Vehicle Crash,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00024771,07/02/2019 07:07:58,Tresspassing,420 CEDAR AVE,41.401792525469,-75.6651970376282
,,PA0350400,2019-00024772,07/02/2019 07:31:42,Motor Vehicle Crash,155 S BROMLEY AVE,41.412657966,-75.68350939
,,PA0350400,2019-00024773,07/02/2019 07:46:25,Domestic,300 CEDAR AVE,41.402736522,-75.664001729
,,PA0350400,2019-00024774,07/02/2019 07:48:36,Motor Vehicle Crash,MOOSIC ST / MEADOW AVE,41.3967405114405,-75.6497729066739
,,PA0350400,2019-00024775,07/02/2019 07:38:09,Abandoned Vehicle,149 PENN AVE,41.40917924,-75.666819989
,,PA0350400,2019-00024776,07/02/2019 08:00:00,Dog Complaint,1218 S MAIN AVE,41.397190587,-75.688842345
,,PA0350400,2019-00024777,07/02/2019 07:58:46,Welfare Check,926 MADISON AVE,41.4142902098972,-75.6505214583304
,,PA0350400,2019-00024778,07/02/2019 08:22:48,Abandoned Vehicle,ALDER ST / S IRVING AVE,41.395866836959,-75.6597758522137
,,PA0350400,2019-00024779,07/02/2019 08:44:51,Criminal Mischief,1111 S IRVING AVE,41.391432275,-75.664568365
,,PA0350400,2019-00024780,07/02/2019 08:51:27,Police Information,300 CEDAR AVE,41.402736522,-75.664001729
,,PA0350400,2019-00024781,07/02/2019 08:57:21,Tow Truck Needed,300 TAYLOR AVE,41.403649522,-75.65290053
,,PA0350400,2019-00024782,07/02/2019 08:58:50,Hit and Run Accident,1202 VINE ST,41.4063275500661,-75.6516231224018
,,PA0350400,2019-00024783,07/02/2019 09:07:12,Call by Phone,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00024784,07/02/2019 09:29:47,ALS Incdient,504 PENN AVE,41.413230268,-75.662153664
,,PA0350400,2019-00024785,07/02/2019 09:37:15,Warrant Service,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00024786,07/02/2019 08:58:43,Recovered Vehicle,800 JAMES AVE,41.405602194,-75.634673846
,,PA0350400,2019-00024787,07/02/2019 09:57:04,Burglary,857 CAPOUSE AVE,41.4178997987198,-75.6584255167628
,,PA0350400,2019-00024788,07/02/2019 10:00:11,Absent W/o Leave,1822 MULBERRY ST,41.400731171,-75.64595571
,,PA0350400,2019-00024789,07/02/2019 09:42:58,Weapon,19 LESLIE DR,41.3983150424694,-75.6317452529576
,,PA0350400,2019-00024790,07/02/2019 10:26:37,Fraud,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00024791,07/02/2019 10:28:59,Police Information,1111 S IRVING AVE,41.391432275,-75.664568365
,,PA0350400,2019-00024792,07/02/2019 10:37:45,Abandoned Vehicle,APGAR PL / PARROTT AVE,41.4074447259271,-75.6930323147357
,,PA0350400,2019-00024793,07/02/2019 10:49:23,Tow Truck Needed,2006 MARGARET AVE,41.4395139847978,-75.6557386218641
,,PA0350400,2019-00024794,07/02/2019 10:56:24,Motor Vehicle Crash,431 LACKAWANNA AVE,41.4073492392215,-75.6659029742373
,,PA0350400,2019-00024795,07/02/2019 11:07:58,Theft,627 OHARA ST,41.383999299265,-75.6773290194721
,,PA0350400,2019-00024796,07/02/2019 10:51:31,Animal Incident,203 MARION ST,41.4303674195445,-75.6589064209127
,,PA0350400,2019-00024797,07/02/2019 11:15:41,Domestic,OLIVE ST / WYOMING AVE,41.4135257068539,-75.65979526525
,,PA0350400,2019-00024798,07/02/2019 10:30:35,Criminal Mischief,835 N IRVING AVE,41.4090358017531,-75.645161826607
,,PA0350400,2019-00024799,07/02/2019 11:29:27,Wire Down,HERBERT ST / PROSPECT AVE,41.381145505,-75.682194945
,,PA0350400,2019-00024800,07/02/2019 11:30:14,Welfare Check,56 E PARKER ST,41.4415818253534,-75.6455570420894
