_needs_review,_review_reason,Incident ORI,Incident Number,Incident Date And Time,Incident Type,Incident Address,Incident Address Latitude,Incident Address Longitude
,,PA0350400,2020-00033425,10/01/2020 10:28:40,Rescue other than MVA,300 SPRUCE ST,41.409514221,-75.666280425
,,PA0350400,2020-00033426,10/01/2020 10:33:49,Investigation of Situation,1603 MONSEY AVE,41.4284759395602,-75.6502541984751
,,PA0350400,2020-00033427,10/01/2020 10:33:44,Recovered Vehicle,437 BIRCH ST,41.3979381430123,-75.667537516697
,,PA0350400,2020-00033428,10/01/2020 10:37:23,Intrusion Alarm,300 LACKAWANNA AVE,41.408298110715,-75.6675645834704
,,PA0350400,2020-00033429,10/01/2020 10:47:36,Transport of Indiviual,100 S WASHINGTON AVE,41.406351179867,-75.6655079369749
,,PA0350400,2020-00033430,10/01/2020 10:45:57,Suicide/Attempt,417 ALDER ST,41.3998780000413,-75.6660694753024
,,PA0350400,2020-00033431,10/01/2020 10:56:43,Disorderly Conduct,2046 MARGARET AVE,41.4400895448492,-75.6552415085447
,,PA0350400,2020-00033432,10/01/2020 11:01:36,Investigation of Situation,500 MOUNT PLEASANT DR,41.414833491,-75.671743784
,,PA0350400,2020-00033433,10/01/2020 11:04:06,Animal Incident,313 14TH AVE,41.4114615481689,-75.6880198032755
,,PA0350400,2020-00033434,10/01/2020 11:25:33,Threats/Non-Physical,328 TAYLOR AVE,41.4038704153908,-75.6526765826681
,,PA0350400,2020-00033435,10/01/2020 11:42:05,Investigation of Situation,606 MEADOW AVE,41.3921528656036,-75.6549166877747
,,PA0350400,2020-00033436,10/01/2020 11:48:07,Parking Complaint,442 N IRVING AVE,41.4043659457807,-75.6502470108666
,,PA0350400,2020-00033437,10/01/2020 12:19:31,Sex Crime,947 VIEWMONT DR,41.455558215,-75.648422274
,,PA0350400,2020-00033438,10/01/2020 12:28:21,Sex Crime,1419 CEDAR AVE,41.3933813983035,-75.6745142513819
,,PA0350400,2020-00033439,10/01/2020 12:41:17,Motor Vehicle Crash,300 OLIVE ST,41.414154689,-75.661094141
,,PA0350400,2020-00033440,10/01/2020 12:44:20,Fraud,PEAR,,
,,PA0350400,2020-00033441,10/01/2020 12:50:09,Highway/Road Hazard,MULBERRY ST / N WASHINGTON AVE,41.4102985087418,-75.6610557666905
,,PA0350400,2020-00033442,10/01/2020 12:52:20,Investigation of Situation,1201 LUZERNE ST,41.409600902,-75.687130903
,,PA0350400,2020-00033443,10/01/2020 13:04:08,Domestic,413 19TH AVE,41.4125543430546,-75.6946861108166
,,PA0350400,2020-00033444,10/01/2020 13:06:05,Domestic,500 N WEBSTER AVE,41.406541807,-75.65159145
,,PA0350400,2020-00033445,10/01/2020 13:10:34,Welfare Check,8 W OLIVE ST,41.415822065,-75.663447358
,,PA0350400,2020-00033446,10/01/2020 13:19:52,Transport of Indiviual,1371 N WASHINGTON AVE,41.422246441,-75.647881785
,,PA0350400,2020-00033447,10/01/2020 13:09:46,Animal Incident,2221 GOLDEN AVE,41.4416927807596,-75.6529715695971
,,PA0350400,2020-00033448,10/01/2020 13:14:20,Motor Vehicle Crash,825 N KEYSER AVE,41.431453987,-75.689601154
,,PA0350400,2020-00033449,10/01/2020 13:32:37,Welfare Check,1418 N MAIN AVE,41.432191263697,-75.663176913909
,,PA0350400,2020-00033450,10/01/2020 13:24:20,Welfare Check,640 LUZERNE ST,41.405844759,-75.679210264
,,PA0350400,2020-00033451,10/01/2020 13:47:59,Welfare Check,517 LACKAWANNA AVE,41.406602182,-75.664664641
,,PA0350400,2020-00033452,10/01/2020 13:49:25,Call by Phone,100 S WASHINGTON AVE,41.406351179867,-75.6655079369749
,,PA0350400,2020-00033453,10/01/2020 13:46:03,Welfare Check,600 BEECH ST,41.395523523,-75.666117415
,,PA0350400,2020-00033454,10/01/2020 14:03:07,Theft,409 CHRIST CT,41.4066171488752,-75.6814152302619
,,PA0350400,2020-00033455,10/01/2020 14:02:15,Suspicious Person,624 FIG ST,41.389966710147,-75.6708997587558
,,PA0350400,2020-00033456,10/01/2020 14:10:26,Police Information,833 FIG ST,41.387625084,-75.667065756
,,PA0350400,2020-00033457,10/01/2020 13:26:35,Theft,100 ADAMS AVE,41.40594512,-75.663591152
,,PA0350400,2020-00033458,10/01/2020 13:38:21,Lost/Recovered Property,400 GILLIGAN ST,41.42032425,-75.663582872
,,PA0350400,2020-00033459,10/01/2020 14:17:53,Disorderly Conduct,724 CEDAR AVE,41.399277365,-75.668116612
,,PA0350400,2020-00033460,10/01/2020 14:34:54,Welfare Check,1000 WYOMING AVE,41.418342885,-75.65436169
,,PA0350400,2020-00033461,10/01/2020 14:53:42,Shoplifter/Retail Theft,104 S MAIN AVE,41.4123694895874,-75.6804011033909
,,PA0350400,2020-00033462,10/01/2020 15:03:23,Ordinance Violation,1501 VON STORCH AVE,41.4288053559393,-75.6555431290825
,,PA0350400,2020-00033463,10/01/2020 15:04:31,Ordinance Violation,728 BROOK ST,41.390124031,-75.66659255
,,PA0350400,2020-00033464,10/01/2020 14:45:40,Hit and Run Accident,2651 OLYPHANT AVE,41.439093792,-75.637872471
,,PA0350400,2020-00033465,10/01/2020 13:49:52,Threats/Non-Physical,114 OLIVE ST,41.4150702402125,-75.6624201555025
,,PA0350400,2020-00033466,10/01/2020 13:07:45,Harassment,814 SUNSET ST,41.4311387983248,-75.6475349084594
,,PA0350400,2020-00033467,10/01/2020 15:10:47,Motor Vehicle Crash,417 CEDAR AVE,41.4017797957946,-75.6651118878496
,,PA0350400,2020-00033468,10/01/2020 14:24:43,Drunk/Drinking,219 W MARKET ST,41.4388613632378,-75.6587274584121
,,PA0350400,2020-00033469,10/01/2020 15:13:14,Parking Complaint,449 HARRISON AVE,41.4030645459637,-75.6480141120414
,,PA0350400,2020-00033470,10/01/2020 15:16:24,Structure Fire,721 COURT ST,41.427558504,-75.663484603
,,PA0350400,2020-00033471,10/01/2020 15:19:46,Parking Complaint,100 E MARKET ST,41.4376117175449,-75.6551647663655
,,PA0350400,2020-00033472,10/01/2020 15:19:46,Emotionally/Mentally Dist Person,WYOMING AVE / OLIVE ST,41.4135257068539,-75.65979526525
,,PA0350400,2020-00033473,10/01/2020 15:28:39,Ordinance Violation,2006 WAYNE AVE,41.4400601313197,-75.65749434771
,,PA0350400,2020-00033474,10/01/2020 15:20:41,Assault,332 N BROMLEY AVE,41.4159723407997,-75.6801002596632
,,PA0350400,2020-00033475,10/01/2020 15:25:15,Protection from Abuse Violation,100 S WASHINGTON AVE,41.406351179867,-75.6655079369749
,,PA0350400,2020-00033476,10/01/2020 15:30:13,Motor Vehicle Crash,900 MADISON AVE,41.4140111225699,-75.6508329144757
,,PA0350400,2020-00033477,10/01/2020 15:36:40,Parking Complaint,1766 N KEYSER AVE,41.445093828,-75.668438148
,,PA0350400,2020-00033478,10/01/2020 15:15:14,Theft,100 SMALLACOMBE DR,41.450201836,-75.675986693
,,PA0350400,2020-00033479,10/01/2020 15:42:03,Harassment,445 WILLOW ST,41.3986652182544,-75.6664172747573
,,PA0350400,2020-00033480,10/01/2020 16:10:44,Suicide/Attempt,30 LACKAWANNA AVE,41.410322401,-75.670786573
,,PA0350400,2020-00033481,10/01/2020 16:15:18,Burglary,332 S KEYSER AVE,41.417646085,-75.702041884
,,PA0350400,2020-00033482,10/01/2020 16:18:36,Theft,100 S WASHINGTON AVE,41.406351179867,-75.6655079369749
,,PA0350400,2020-00033483,10/01/2020 16:19:24,Investigation of Situation,960 S WASHINGTON AVE,41.399315557,-75.673393381
,,PA0350400,2020-00033484,10/01/2020 16:19:22,Nuisance Complaint,1715 BRICK AVE,41.4394510335542,-75.6644505264224
,,PA0350400,2020-00033485,10/01/2020 16:13:14,Parking Complaint,327 S MAIN AVE,41.409058263,-75.683675262
,,PA0350400,2020-00033486,10/01/2020 16:49:50,Highway/Road Hazard,SCRANTON POCONO HWY / LAKE SCRANTON RD,41.3979244172051,-75.6254519193364
,,PA0350400,2020-00033487,10/01/2020 16:55:28,Drugs,5 W OLIVE ST,41.415888604,-75.66338079
,,PA0350400,2020-00033488,10/01/2020 17:11:38,Burglary,223 STEPHEN AVE,41.4025866421708,-75.6623292674973
,,PA0350400,2020-00033489,10/01/2020 17:17:51,Disorderly Conduct,600 WHEELER AVE,41.404221328,-75.644731257
,,PA0350400,2020-00033490,10/01/2020 17:34:48,Criminal Mischief,1175 KANE ST,41.374032693,-75.678761336
,,PA0350400,2020-00033491,10/01/2020 17:45:54,Police Information,500 MOUNT PLEASANT DR,41.414833491,-75.671743784
,,PA0350400,2020-00033492,10/01/2020 17:44:58,Fraud,1421 WYOMING AVE,41.4240012632684,-75.6484822857882
,,PA0350400,2020-00033493,10/01/2020 17:54:50,Drugs,300 CEDAR AVE,41.402736522,-75.664001729
,,PA0350400,2020-00033494,10/01/2020 18:08:06,Motor Vehicle Violation,400 N MAIN AVE,41.4150071283012,-75.6771572271039
,,PA0350400,2020-00033495,10/01/2020 18:14:17,Motor Vehicle Violation,982 PROVIDENCE RD,41.424425028,-75.666095859
,,PA0350400,2020-00033496,10/01/2020 18:33:39,Intrusion Alarm,235 N WASHINGTON AVE,41.408410117,-75.663228263
,,PA0350400,2020-00033497,10/01/2020 18:44:19,Drugs,100 S WASHINGTON AVE,41.406351179867,-75.6655079369749
,,PA0350400,2020-00033498,10/01/2020 18:54:10,Automatic Fire Alarm,190 W PARKER ST,41.4425458177356,-75.649344036477
,,PA0350400,2020-00033499,10/01/2020 18:54:52,Welfare Check,603 N WASHINGTON AVE,41.4127705330349,-75.6583522397897
,,PA0350400,2020-00033500,10/01/2020 19:02:23,Parking Complaint,827 FIG ST,41.3877139407333,-75.6672192416603
,,PA0350400,2020-00033501,10/01/2020 19:04:10,Motor Vehicle Violation,1013 CEDAR AVE,41.396524269,-75.670275747
,,PA0350400,2020-00033502,10/01/2020 19:11:16,Tresspassing,425 CLAY AVE,41.4063090343484,-75.6538427342344
,,PA0350400,2020-00033503,10/01/2020 19:15:42,Vagrant,500 MOUNT PLEASANT DR,41.414833491,-75.671743784
,,PA0350400,2020-00033504,10/01/2020 19:17:15,Motor Vehicle Crash,100 KRESSLER CT,41.4057533429016,-75.662760604569
,,PA0350400,2020-00033505,10/01/2020 19:22:46,Police Assistance,1320 PROSPECT AVE,41.392025834,-75.670157967
,,PA0350400,2020-00033506,10/01/2020 19:24:20,Tresspassing,225 STEPHEN AVE,41.4025757700999,-75.66234148078
,,PA0350400,2020-00033507,10/01/2020 19:55:41,Motor Vehicle Crash,STEPHEN AVE / ORCHARD ST,41.4021162026706,-75.662888343324
,,PA0350400,2020-00033508,10/01/2020 19:43:45,Emotionally/Mentally Dist Person,1132 PROSPECT AVE,41.393616492,-75.668388314
,,PA0350400,2020-00033509,10/01/2020 20:29:36,Nuisance Complaint,308 S 9TH AVE,41.4081639250602,-75.6810036344833
,,PA0350400,2020-00033510,10/01/2020 20:31:51,Disorderly Conduct,435 BRECK ST,41.3887230808658,-75.6779931888184
,,PA0350400,2020-00033511,10/01/2020 20:37:01,Burglary,922 RICHMONT ST,41.4328562863364,-75.644015441761
,,PA0350400,2020-00033512,10/01/2020 20:48:15,Ordinance Violation,300 NEW ST,41.41756341717,-75.6584853789785
,,PA0350400,2020-00033513,10/01/2020 20:42:31,Drunk/Drinking,1910 BRICK AVE,41.4410796797044,-75.6596900686616
,,PA0350400,2020-00033514,10/01/2020 20:35:00,Theft,440 WILLOW ST,41.3986390310176,-75.6664872900511
,,PA0350400,2020-00033515,10/01/2020 20:56:14,Motor Vehicle Violation,3374 SCRANTON CARBONDALE HWY,41.493385523,-75.594245743
,,PA0350400,2020-00033516,10/01/2020 21:00:35,Welfare Check,207 N BROMLEY AVE,41.414647233624,-75.6811049881092
,,PA0350400,2020-00033517,10/01/2020 21:05:12,Overdose,143 WILLIAM ST,41.439515756003,-75.6563522963396
,,PA0350400,2020-00033518,10/01/2020 20:58:44,Harassment,422 GRACE ST,41.4401519646048,-75.643288660507
,,PA0350400,2020-00033519,10/01/2020 21:26:19,Investigation of Situation,1827 N MAIN AVE,41.437283958,-75.658337063
,,PA0350400,2020-00033520,10/01/2020 21:39:07,Suspicious Person,550 N 7TH AVE,41.415613531,-75.669181299
,,PA0350400,2020-00033521,10/01/2020 20:49:34,Nuisance Complaint,337 W MARKET ST,41.4400353230964,-75.6595557494801
,,PA0350400,2020-00033522,10/01/2020 21:40:38,Motor Vehicle Crash,110 OLIVE ST,41.415077609963,-75.6624307718621
,,PA0350400,2020-00033523,10/01/2020 21:53:45,Motor Vehicle Violation,MULBERRY ST / JEFFERSON AVE,41.408768714403,-75.6586002617318
,,PA0350400,2020-00033524,10/01/2020 21:57:05,Investigation of Situation,919 S IRVING AVE,41.3931500122961,-75.662685925325
,,PA0350400,2020-00033525,10/01/2020 22:04:38,Traffic Control Device Problem,502 N 7TH AVE,41.415501048,-75.669297355
,,PA0350400,2020-00033526,10/01/2020 22:59:03,Suicide/Attempt,825 S WEBSTER AVE,41.3950153701393,-75.6636098706792
,,PA0350400,2020-00033527,10/01/2020 23:18:15,Neighbor Dispute,219 W MARKET ST,41.4388613632378,-75.6587274584121
,,PA0350400,2020-00033528,10/01/2020 22:21:08,Drugs,1418 MYRTLE ST,41.4093291130592,-75.6436610423106
,,PA0350400,2020-00033529,10/01/2020 23:40:00,Motor Vehicle Crash,1225 MULBERRY ST,41.404857453,-75.652337589
,,PA0350400,2020-00033530,10/02/2020 00:16:31,BLDC,1735 N KEYSER AVE,41.444997437,-75.669498543
,,PA0350400,2020-00033531,10/02/2020 01:09:53,Welfare Check,234 S MAIN AVE,41.410444124,-75.682599976
,,PA0350400,2020-00033532,10/02/2020 01:48:15,Domestic,1705 LINDEN ST,41.4007262310575,-75.6484816506383
,,PA0350400,2020-00033533,10/02/2020 02:06:56,Assault,1826 N MAIN AVE,41.4372080273921,-75.6583257858039
,,PA0350400,2020-00033534,10/02/2020 02:28:06,BLDC,2127 WASHBURN ST,41.417033502,-75.694929102
,,PA0350400,2020-00033535,10/02/2020 02:59:57,Traffic Stop,404 N WASHINGTON AVE,41.410432367,-75.660842239
,,PA0350400,2020-00033536,10/02/2020 03:25:33,BLDC,2500 BOULEVARD AVE,41.437485692,-75.640335102
,,PA0350400,2020-00033537,10/02/2020 03:37:43,BLDC,1114 S WASHINGTON AVE,41.397712046,-75.674951388
,,PA0350400,2020-00033538,10/02/2020 04:38:53,ALS Incdient,508 NEW ST,41.4157184610649,-75.6547849812773
,,PA0350400,2020-00033539,10/02/2020 06:51:55,Domestic,1707 N MAIN AVE,41.436086339807,-75.659940606548
,,PA0350400,2020-00033540,10/02/2020 07:10:49,Theft,500 MOUNT PLEASANT DR,41.414833491,-75.671743784
,,PA0350400,2020-00033541,10/02/2020 06:45:36,Investigation of Situation,424 WYOMING AVE,41.411504087,-75.661983766
,,PA0350400,2020-00033542,10/02/2020 07:38:06,Parking Complaint,10TH AVE / OXFORD ST,41.4088242261888,-75.6823183763614
,,PA0350400,2020-00033543,10/02/2020 07:52:43,Parking Complaint,1000 ACKER AVE,41.4006810143802,-75.6842220933854
,,PA0350400,2020-00033544,10/02/2020 08:23:25,Other unspecified incident,100 S WASHINGTON AVE,41.406351179867,-75.6655079369749
,,PA0350400,2020-00033545,10/02/2020 08:51:00,Transport of Indiviual,1822 MULBERRY ST,41.400731171,-75.64595571
,,PA0350400,2020-00033546,10/02/2020 09:03:03,Traffic Stop,1100 LUZERNE ST,41.4083202089239,-75.6843310954103
,,PA0350400,2020-00033547,10/02/2020 09:07:56,BLS Priority,405 CEDAR AVE,41.401835432,-75.665009919
,,PA0350400,2020-00033548,10/02/2020 09:29:17,Transport of Indiviual,1371 N WASHINGTON AVE,41.422246441,-75.647881785
,,PA0350400,2020-00033549,10/02/2020 09:34:16,Wire Down,ORCHARD ST / STAFFORD AVE,41.3961515862153,-75.6534381135296
,,PA0350400,2020-00033550,10/02/2020 09:53:51,Welfare Check,501 HARRISON AVE,41.4037351582132,-75.6472734526813
,,PA0350400,2020-00033551,10/02/2020 10:02:54,Police Assistance,100 S WASHINGTON AVE,41.406351179867,-75.6655079369749
,,PA0350400,2020-00033552,10/02/2020 10:18:21,Police Assistance,223 N BROMLEY AVE,41.4147719791778,-75.6809514127784
,,PA0350400,2020-00033553,10/02/2020 10:23:13,Call by Phone,100 S WASHINGTON AVE,41.406351179867,-75.6655079369749
,,PA0350400,2020-00033554,10/02/2020 10:32:17,Investigation of Situation,121 PARK DR,41.3788930409133,-75.6799703487126
,,PA0350400,2020-00033555,10/02/2020 11:17:53,Domestic,210 CRANE ST,41.3806293647592,-75.699582621898
,,PA0350400,2020-00033556,10/02/2020 11:37:14,Child Custody Incident,1705 LINDEN ST,41.4007262310575,-75.6484816506383
,,PA0350400,2020-00033557,10/02/2020 11:37:21,Suspicious Vehicle,1910 BRICK AVE,41.4410796797044,-75.6596900686616
,,PA0350400,2020-00033558,10/02/2020 11:47:25,Investigation of Situation,724 MARION ST,41.4269040144001,-75.6519731537543
,,PA0350400,2020-00033559,10/02/2020 11:53:48,Intrusion Alarm,1613 JACKSON ST,41.41519057,-75.685870346
,,PA0350400,2020-00033560,10/02/2020 12:01:30,Harassment,113 N SUMNER AVE,41.414275225,-75.683358258
,,PA0350400,2020-00033561,10/02/2020 12:08:25,Structure Fire,1900 S WASHINGTON AVE,41.390973074,-75.682435664
,,PA0350400,2020-00033562,10/02/2020 12:22:05,Domestic,1605 PRICE ST,41.4162003571032,-75.6848865395888
,,PA0350400,2020-00033563,10/02/2020 12:22:49,Overdose,946 MT VERNON AVE,41.4250007448321,-75.6695109599184
,,PA0350400,2020-00033564,10/02/2020 12:33:39,Assist Motorist,841 HARRISON AVE,41.4077080069559,-75.6428626004197
,,PA0350400,2020-00033565,10/02/2020 12:40:43,Stolen Vehicle,1231 WYOMING AVE,41.421012565,-75.651533928
,,PA0350400,2020-00033566,10/02/2020 12:48:44,Domestic,1720 PITTSTON AVE,41.3897576590114,-75.6756313211451
,,PA0350400,2020-00033567,10/02/2020 12:44:15,Landlord/Tennant Dispute,1413 N SUMNER AVE,41.4328863262881,-75.6656554937796
,,PA0350400,2020-00033568,10/02/2020 13:02:17,Dog Complaint,N ST FRANCES CABRINI AVE / W LACKAWANNA AVE,41.4141814910216,-75.6757076103966
,,PA0350400,2020-00033569,10/02/2020 13:20:39,Domestic,2090 N MAIN AVE,41.4390162689615,-75.6521822972114
,,PA0350400,2020-00033570,10/02/2020 13:23:38,Investigation of Situation,1125 PROSPECT AVE,41.3936340823885,-75.6682503296614
,,PA0350400,2020-00033571,10/02/2020 13:01:16,Investigation of Situation,2727 N MAIN AVE,41.4438206373931,-75.6445454441714
,,PA0350400,2020-00033572,10/02/2020 13:51:05,Suicide/Attempt,1048 PEAR ST,41.3852922350602,-75.6683165659082
,,PA0350400,2020-00033573,10/02/2020 13:55:03,Motor Vehicle Crash,500 MOUNT PLEASANT DR,41.414833491,-75.671743784
,,PA0350400,2020-00033574,10/02/2020 14:02:22,Warrant Service,1630 N MAIN AVE,41.4347221229102,-75.6608381418031
,,PA0350400,2020-00033575,10/02/2020 14:13:57,Motor Vehicle Crash,PITTSTON AVE / RIPPLE ST,41.3874074340148,-75.6782125632908
,,PA0350400,2020-00033576,10/02/2020 14:03:53,Tow Truck Needed,19 E PARKER ST,41.441305851,-75.643449939
,,PA0350400,2020-00033577,10/02/2020 14:25:01,Motor Vehicle Violation,OAK ST / BRICK AVE,41.4404341774172,-75.6615821543882
,,PA0350400,2020-00033578,10/02/2020 14:38:48,Nuisance Complaint,1016 WOOD ST,41.4314364903518,-75.6628865366644
,,PA0350400,2020-00033579,10/02/2020 14:58:43,Motor Vehicle Violation,700 GIBBONS ST,41.3841763376918,-75.6754499625954
,,PA0350400,2020-00033580,10/02/2020 14:54:56,Warrant Service,1518 CEDAR AVE,41.3925730256577,-75.675510926767
,,PA0350400,2020-00033581,10/02/2020 15:17:21,Ordinance Violation,921 PITTSTON AVE,41.3964736409531,-75.668095970331
,,PA0350400,2020-00033582,10/02/2020 15:06:25,Welfare Check,920 S WEBSTER AVE,41.3942317239303,-75.6645628672475
,,PA0350400,2020-00033583,10/02/2020 15:28:36,Hit and Run Accident,1831 N KEYSER AVE,41.445448157,-75.666496457
,,PA0350400,2020-00033584,10/02/2020 15:31:50,Intrusion Alarm,815 CHERRY ST,41.3890547450491,-75.6670778342575
,,PA0350400,2020-00033585,10/02/2020 15:30:52,Juvenile Delinquent,982 PROVIDENCE RD,41.424425028,-75.666095859
,,PA0350400,2020-00033586,10/02/2020 16:00:06,Ordinance Violation,721 BROOK ST,41.390471261,-75.667053561
,,PA0350400,2020-00033587,10/02/2020 16:04:53,Police Assistance,100 S WASHINGTON AVE,41.406351179867,-75.6655079369749
,,PA0350400,2020-00033588,10/02/2020 15:58:29,Parking Complaint,1213 RUNDLE ST,41.398281535,-75.692176776
,,PA0350400,2020-00033589,10/02/2020 16:31:20,Suspicious Vehicle,591 MARY ST,41.4481383474646,-75.6605043700926
,,PA0350400,2020-00033590,10/02/2020 16:30:48,Unauthorized Use Motor Vehicle,946 MT VERNON AVE,41.4250007448321,-75.6695109599184
,,PA0350400,2020-00033591,10/02/2020 16:36:08,Assist Motorist,1782 N KEYSER AVE,41.445199776,-75.667963264
,,PA0350400,2020-00033592,10/02/2020 16:37:25,Traffic Stop,COURT ST / BLAIR AVE,41.4272866508147,-75.6628165331413
,,PA0350400,2020-00033593,10/02/2020 16:31:26,Abandoned Vehicle,ORAM ST / N SUMNER AVE,41.4229770907905,-75.6758520757744
,,PA0350400,2020-00033594,10/02/2020 16:39:11,Neighbor Dispute,1117 LAFAYETTE ST,41.4144801706678,-75.678265900866
,,PA0350400,2020-00033595,10/02/2020 17:09:17,Motor Vehicle Crash,,41.4317515748355,-75.6700384802927
,,PA0350400,2020-00033596,10/02/2020 17:36:09,Transport of Indiviual,PIKE COUNTY PRISON,,
,,PA0350400,2020-00033597,10/02/2020 17:38:29,Assault,428 GENET ST,41.3898272850585,-75.6775760055375
,,PA0350400,2020-00033598,10/02/2020 17:51:00,Traffic Stop,1110 S WASHINGTON AVE,41.3979529082731,-75.6747963375244
,,PA0350400,2020-00033599,10/02/2020 18:00:48,Criminal Mischief,1132 CEDAR AVE,41.3956419090654,-75.6713619531124
,,PA0350400,2020-00033600,10/02/2020 18:05:06,Suspicious Person,300 12TH AVE,41.410919729409,-75.6858683263335
,,PA0350400,2020-00033601,10/02/2020 18:15:21,Motor Vehicle Crash,888 N KEYSER AVE,41.432160923,-75.688728181
,,PA0350400,2020-00033602,10/02/2020 18:15:31,Harassment,1429 MULBERRY ST,41.403483166,-75.650152725
,,PA0350400,2020-00033603,10/02/2020 18:27:07,Ordinance Violation,227 STEPHEN AVE,41.4025648980277,-75.6623536940585
,,PA0350400,2020-00033604,10/02/2020 18:33:02,Motor Vehicle Crash,1520 N KEYSER AVE,41.441058195,-75.677157069
,,PA0350400,2020-00033605,10/02/2020 18:44:50,Public Indecency,125 BEECH ST,41.400446931,-75.673744642
,,PA0350400,2020-00033606,10/02/2020 18:48:04,Nuisance Complaint,328 TAYLOR AVE,41.4038704153908,-75.6526765826681
,,PA0350400,2020-00033607,10/02/2020 18:59:15,Child Custody Incident,114 GREEN PL,41.4194290484617,-75.6594095921026
,,PA0350400,2020-00033608,10/02/2020 18:57:59,Nuisance Complaint,333 S MAIN AVE,41.408998001,-75.68371392
,,PA0350400,2020-00033609,10/02/2020 19:07:42,Automatic Fire Alarm,1508 W GIBSON ST,41.4252028035266,-75.6756713770013
,,PA0350400,2020-00033610,10/02/2020 19:23:16,Transport of Indiviual,100 S WASHINGTON AVE,41.406351179867,-75.6655079369749
,,PA0350400,2020-00033611,10/02/2020 19:19:34,Burglary,1520 VINE ST,41.4039136276177,-75.6477821016322
,,PA0350400,2020-00033612,10/02/2020 19:23:34,Assault,1011 OXFORD ST,41.4089850682795,-75.6828577679408
,,PA0350400,2020-00033613,10/02/2020 19:42:04,Automatic Fire Alarm,2300 N WASHINGTON AVE,41.434588505,-75.63751534
,,PA0350400,2020-00033614,10/02/2020 20:00:11,Fight,424 WYOMING AVE,41.411504087,-75.661983766
,,PA0350400,2020-00033615,10/02/2020 20:04:13,Traffic Control Device Problem,S WASHINGTON AVE / CHERRY ST,41.3949405954768,-75.6763761505771
,,PA0350400,2020-00033616,10/02/2020 20:04:20,Overdose,330 WARREN ST,41.4389999183537,-75.6634657576423
,,PA0350400,2020-00033617,10/02/2020 20:08:47,Fraud,210 MEADOW AVE,41.395656459,-75.651051743
,,PA0350400,2020-00033618,10/02/2020 20:09:27,Motor Vehicle Crash,528 BROADWAY ST,41.4057207449286,-75.6754253877954
,,PA0350400,2020-00033619,10/02/2020 20:14:03,Robbery/Hold Up,PRICE ST / N HYDE PARK AVE,41.4140796618902,-75.6803407078189
