_needs_review,_review_reason,Incident ORI,Incident Number,Incident Date And Time,Incident Type,Incident Address,Incident Address Latitude,Incident Address Longitude
,,PA0350400,2019-00011138,04/01/2019 09:31:01,Assault,1607 PINE ST,41.4057486527415,-75.6442108878999
,,PA0350400,2019-00011139,04/01/2019 09:26:50,Intrusion Alarm,1810 SANDERSON AVE,41.432706524,-75.648314032
,,PA0350400,2019-00011140,04/01/2019 09:37:49,Investigation of Situation,443 GENET ST,41.389720041,-75.677264032
,,PA0350400,2019-00011141,04/01/2019 09:24:23,Parking Complaint,1101 ORAM ST,41.421710496,-75.673362047
,,PA0350400,2019-00011142,04/01/2019 10:09:48,Harassment,516 N IRVING AVE,41.4052676081106,-75.6492404068258
,,PA0350400,2019-00011143,04/01/2019 10:21:39,Investigation of Situation,1412 N SUMNER AVE,41.432852147429,-75.6655998971754
,,PA0350400,2019-00011144,04/01/2019 10:25:23,Abandoned Vehicle,1613 SANDERSON AVE,41.4292538100385,-75.6514252976503
,,PA0350400,2019-00011145,04/01/2019 10:33:48,Traffic Control,200 FRANKLIN AVE,41.4103801329095,-75.6673961020034
,,PA0350400,2019-00011146,04/01/2019 10:34:13,Abandoned Vehicle,400 13TH AVE,41.4101428794605,-75.6883593401914
,,PA0350400,2019-00011147,04/01/2019 10:40:35,Abandoned Vehicle,917 CAPOUSE AVE,41.4184618050345,-75.6580037824783
,,PA0350400,2019-00011148,04/01/2019 11:04:08,Disorderly Conduct,1030 BIRCH ST,41.3911906604391,-75.656965247327
,,PA0350400,2019-00011149,04/01/2019 11:12:01,Abandoned Vehicle,539 GIBBONS ST,41.3857352200682,-75.6777890975164
,,PA0350400,2019-00011150,04/01/2019 11:32:14,Burglary,1326 PITTSTON AVE,41.3930780651927,-75.6719387736046
,,PA0350400,2019-00011151,04/01/2019 11:59:33,Welfare Check,725 W ELM ST,41.4027764630556,-75.6826091188372
,,PA0350400,2019-00011152,04/01/2019 11:57:02,Littering,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00011153,04/01/2019 12:07:59,Parking Complaint,1503 N MAIN AVE,41.432787439,-75.662656036
,,PA0350400,2019-00011154,04/01/2019 12:43:43,Sex Crime,824 ADAMS AVE,41.414495953,-75.654037369
,,PA0350400,2019-00011155,04/01/2019 13:02:58,Automatic Fire Alarm,493 MERIDIAN AVE,41.403961941,-75.677882558
,,PA0350400,2019-00011156,04/01/2019 13:05:04,Motor Vehicle Crash,1239 ST ANN ST,41.402316105,-75.690237067
,,PA0350400,2019-00011157,04/01/2019 13:24:55,Motor Vehicle Crash,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00011158,04/01/2019 14:01:18,Hit and Run Accident,509 DAVIS ST,41.378337797,-75.693829677
,,PA0350400,2019-00011159,04/01/2019 14:09:34,Transport of Indiviual,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00011160,04/01/2019 14:11:13,Disorderly Conduct,1412 PITTSTON AVE,41.3923386824015,-75.6727558109125
,,PA0350400,2019-00011161,04/01/2019 14:11:38,Landlord/Tennant Dispute,962 MEADE AVE,41.4240243590732,-75.6641463555741
,,PA0350400,2019-00011162,04/01/2019 15:05:00,Shoplifter/Retail Theft,702 S MAIN AVE,41.405335633,-75.685949473
,,PA0350400,2019-00011163,04/01/2019 15:07:56,Motor Vehicle Crash,860 N KEYSER AVE,41.431828994,-75.689073259
,,PA0350400,2019-00011164,04/01/2019 14:52:29,Motor Vehicle Crash,2800 STAFFORD AVE,41.373558106,-75.67850297
,,PA0350400,2019-00011165,04/01/2019 14:54:42,Threats/Non-Physical,326 SPRUCE ST,41.409094753,-75.665625141
,,PA0350400,2019-00011166,04/01/2019 14:50:34,Parking Complaint,200 COLFAX AVE,41.3992535990921,-75.6483919308876
,,PA0350400,2019-00011167,04/01/2019 15:16:20,Motor Vehicle Crash,CEDAR AVE / MAPLE ST,41.3966972599656,-75.6701285084799
,,PA0350400,2019-00011168,04/01/2019 14:43:30,Traffic Control Device Problem,1770 N KEYSER AVE,41.4451421689369,-75.6683091282671
,,PA0350400,2019-00011169,04/01/2019 15:48:47,Automatic Fire Alarm,504 PENN AVE,41.413230268,-75.662153664
,,PA0350400,2019-00011170,04/01/2019 15:54:58,Threats/Non-Physical,591 MARY ST,41.4481383474646,-75.6605043700926
,,PA0350400,2019-00011171,04/01/2019 16:10:03,Suspicious Person,912 WYOMING AVE,41.416923488,-75.655943945
,,PA0350400,2019-00011172,04/01/2019 16:07:54,Investigation of Situation,1602 S WEBSTER AVE,41.3884614314828,-75.6709550117166
,,PA0350400,2019-00011173,04/01/2019 16:10:12,Carbon Monoxide Alarm Activation,1821 FARR ST,41.427716738,-75.678781185
,,PA0350400,2019-00011174,04/01/2019 16:23:28,Attempt to Locate,900 WYOMING AVE,41.41663113,-75.656267427
,,PA0350400,2019-00011175,04/01/2019 16:25:03,Harassment,913 PALM ST,41.386297801,-75.667266461
,,PA0350400,2019-00011176,04/01/2019 16:23:29,Theft,1247 N WASHINGTON AVE,41.420283899,-75.650020183
,,PA0350400,2019-00011177,04/01/2019 16:24:14,Motor Vehicle Crash,BIRNEY AVE / WALSH ST,41.3811043095358,-75.6895646389986
,,PA0350400,2019-00011178,04/01/2019 16:34:39,Assist Motorist,200 PENN AVE,41.4096357861007,-75.6661966895714
,,PA0350400,2019-00011179,04/01/2019 16:35:42,Motor Vehicle Crash,708 DAVIS ST,41.376436921,-75.690954738
,,PA0350400,2019-00011180,04/01/2019 16:49:50,Missing Person,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00011181,04/01/2019 16:49:35,Lockout,1207 S WEBSTER AVE,41.391743983,-75.667194999
,,PA0350400,2019-00011182,04/01/2019 16:59:35,Hit and Run Accident,400 LACKAWANNA AVE,41.407489603,-75.666280785
,,PA0350400,2019-00011183,04/01/2019 17:06:53,Intrusion Alarm,2202 KELLY AVE,41.4463995283742,-75.6603973907717
,,PA0350400,2019-00011184,04/01/2019 17:27:47,ALS Incdient,515 ALDER ST,41.3987878778754,-75.6643400915294
,,PA0350400,2019-00011185,04/01/2019 17:34:09,Missing Person,197 WILLIAM ST,41.4396735331945,-75.656761736524
,,PA0350400,2019-00011186,04/01/2019 17:37:48,Domestic,1025 BUNKER HILL ST,41.4060396728123,-75.6307051096206
,,PA0350400,2019-00011187,04/01/2019 17:46:11,Welfare Check,1210 LUZERNE ST,41.4096981914091,-75.6871636344536
,,PA0350400,2019-00011188,04/01/2019 17:48:57,Abandoned Vehicle,FLUME AVE / N KEYSER AVE,41.4277142606644,-75.6934861414905
,,PA0350400,2019-00011189,04/01/2019 17:53:39,Domestic,1259 SHORT AVE,41.4292837097994,-75.6642199499938
,,PA0350400,2019-00011190,04/01/2019 18:10:09,Traffic Stop,ADAMS AVE / VINE ST,41.4106463828572,-75.6583870910528
,,PA0350400,2019-00011191,04/01/2019 18:21:21,Traffic Stop,750 PROVIDENCE RD,41.4185339706534,-75.6653803897331
,,PA0350400,2019-00011192,04/01/2019 18:20:29,Hazardous Materials Incident,101 GREEN RIDGE ST,41.432491472,-75.658676496
,,PA0350400,2019-00011193,04/01/2019 18:37:45,Domestic,HAMM CT / DOLAN PL,41.388333626,-75.676280574
,,PA0350400,2019-00011194,04/01/2019 18:56:06,Special Duty,200 WYOMING AVE,41.4088494136274,-75.6649510155199
,,PA0350400,2019-00011195,04/01/2019 18:54:28,Crisis Int Team,320 FRANKLIN AVE,41.411774689,-75.665814618
,,PA0350400,2019-00011196,04/01/2019 19:00:13,Shoplifter/Retail Theft,400 LACKAWANNA AVE,41.407489603,-75.666280785
,,PA0350400,2019-00011197,04/01/2019 19:01:57,Missing Person,1220 S MAIN AVE,41.397186824,-75.688844048
,,PA0350400,2019-00011198,04/01/2019 19:05:50,Harassment,1310 PROSPECT AVE,41.3920969310076,-75.6700546400591
,,PA0350400,2019-00011199,04/01/2019 19:07:17,Suspicious Person,MEADOW AVE / MOOSIC ST,41.3967405114405,-75.6497729066739
,,PA0350400,2019-00011200,04/01/2019 19:15:58,Assault,2423 N MAIN AVE,41.440953061,-75.646760372
,,PA0350400,2019-00011201,04/01/2019 19:03:15,Parking Complaint,516 PITTSTON AVE,41.3999070023839,-75.6643889055737
,,PA0350400,2019-00011202,04/01/2019 19:56:01,Harassment,314 W MARKET ST,41.4397653623356,-75.6593133256521
,,PA0350400,2019-00011203,04/01/2019 20:05:08,Harassment,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00011204,04/01/2019 17:27:47,Welfare Check,515 ALDER ST,41.3987878778754,-75.6643400915294
,,PA0350400,2019-00011205,04/01/2019 20:23:51,Abandoned Vehicle,OAK ST / CHURCH AVE,41.437701336,-75.659768444
,,PA0350400,2019-00011206,04/01/2019 20:27:27,Domestic,334 ADAMS AVE,41.408695198,-75.660489785
,,PA0350400,2019-00011207,04/01/2019 20:27:52,Domestic,151 S EVERETT AVE,41.4158898222974,-75.6899290763296
,,PA0350400,2019-00011208,04/01/2019 20:26:06,Hazardous Materials Incident,1818 STAFFORD AVE,41.3833947262843,-75.6678854374776
,,PA0350400,2019-00011209,04/01/2019 20:36:28,Domestic,808 MC KENNA CT,41.41265521,-75.651520266
,,PA0350400,2019-00011210,04/01/2019 20:47:57,Intrusion Alarm,888 N KEYSER AVE,41.432160923,-75.688728181
,,PA0350400,2019-00011211,04/01/2019 20:49:06,Dog Complaint,FERDINAND ST / N KEYSER AVE,41.442210753979,-75.6756608163971
,,PA0350400,2019-00011212,04/01/2019 21:06:17,Service of Subpoena,733 HERBERT ST,41.379674889,-75.679597864
,,PA0350400,2019-00011213,04/01/2019 21:23:22,Escort,808 MC KENNA CT,41.41265521,-75.651520266
,,PA0350400,2019-00011214,04/01/2019 21:20:52,Emotionally/Mentally Dist Person,312 NEW ST,41.4173467712332,-75.658049409293
,,PA0350400,2019-00011215,04/01/2019 21:29:34,Domestic,244 PUTNAM ST,41.4372395308742,-75.6630245947738
,,PA0350400,2019-00011216,04/01/2019 21:32:53,Welfare Check,1710 MULBERRY ST,41.40150391,-75.647187031
,,PA0350400,2019-00011217,04/01/2019 22:26:12,Missing Person,197 WILLIAM ST,41.4396735331945,-75.656761736524
,,PA0350400,2019-00011218,04/01/2019 22:37:45,ALS Incdient,247 W PARKER ST,41.4425584716965,-75.6523465152008
,,PA0350400,2019-00011219,04/01/2019 22:45:07,Missing Person,1640 N MAIN AVE,41.434960478,-75.660653875
,,PA0350400,2019-00011220,04/01/2019 22:50:08,Domestic,301 TOWNHOUSE BLVD,41.4229850079313,-75.6699698484969
,,PA0350400,2019-00011221,04/01/2019 23:24:54,ALS Incdient,1250 PROVIDENCE RD,41.429767683,-75.664672829
,,PA0350400,2019-00011222,04/01/2019 23:26:07,Hazardous Materials Incident,430 MONROE AVE,41.40773835473,-75.6559431755867
,,PA0350400,2019-00011223,04/01/2019 23:47:21,Other unspecified incident,TRIPP'S PARK SOFTBALL FIELD,,
,,PA0350400,2019-00011224,04/01/2019 23:49:30,Traffic Stop,N MAIN AVE / WOOD ST,41.431533957,-75.663925676
,,PA0350400,2019-00011225,04/02/2019 00:02:11,Missing Person,1640 N MAIN AVE,41.434960478,-75.660653875
,,PA0350400,2019-00011226,04/02/2019 00:06:48,Traffic Stop,PROVIDENCE RD / W OLIVE ST,41.417750827,-75.665866897
,,PA0350400,2019-00011227,04/02/2019 00:06:17,Motor Vehicle Violation,750 PROVIDENCE RD,41.4185339706534,-75.6653803897331
,,PA0350400,2019-00011228,04/02/2019 00:54:42,Stabbing/Knife,432 BRECK ST,41.3886839107257,-75.6780427881384
,,PA0350400,2019-00011229,04/02/2019 01:20:06,Investigation of Situation,424 WYOMING AVE,41.411504087,-75.661983766
,,PA0350400,2019-00011230,04/02/2019 01:23:49,Domestic,1708 LINDEN ST,41.4006655361924,-75.6484977290602
,,PA0350400,2019-00011231,04/02/2019 01:39:20,Investigation of Situation,312 NEW ST,41.4173467712332,-75.658049409293
,,PA0350400,2019-00011232,04/02/2019 02:49:54,Other unspecified incident,0 STANLEY PL,,
,,PA0350400,2019-00011233,04/02/2019 02:54:06,Other unspecified incident,2137 ROCKWELL AVE,41.4437477597758,-75.6584209387874
,,PA0350400,2019-00011234,04/02/2019 02:57:15,Other unspecified incident,1817 WAYNE AVE,41.4391812281106,-75.6601625154138
,,PA0350400,2019-00011235,04/02/2019 02:59:02,Other unspecified incident,PERRY AVE / LAUREL ST,41.4409848560708,-75.6628616864037
,,PA0350400,2019-00011236,04/02/2019 02:57:27,ALS Incdient,1011 SCRANTON ST,41.4115764389654,-75.679973692496
,,PA0350400,2019-00011237,04/02/2019 03:02:28,Other unspecified incident,699 CAYUGA ST,41.4405844213712,-75.6679622185717
,,PA0350400,2019-00011238,04/02/2019 03:07:45,Other unspecified incident,1444 WOOD ST,41.433660818,-75.667449378
,,PA0350400,2019-00011239,04/02/2019 03:12:42,Other unspecified incident,982 PROVIDENCE RD,41.424425028,-75.666095859
,,PA0350400,2019-00011240,04/02/2019 03:19:06,Other unspecified incident,N WASHINGTON AVE / ELECTRIC ST,41.429457582,-75.642003486
,,PA0350400,2019-00011241,04/02/2019 03:22:15,Other unspecified incident,2530 N WASHINGTON AVE,,
,,PA0350400,2019-00011242,04/02/2019 03:23:51,Other unspecified incident,0 HIGHNET PL,,
,,PA0350400,2019-00011243,04/02/2019 03:27:32,Other unspecified incident,"400 GRACE ST, 50",,
,,PA0350400,2019-00011244,04/02/2019 03:34:26,Other unspecified incident,1541 W PASS AVE,41.438404377,-75.671286908
,,PA0350400,2019-00011245,04/02/2019 03:50:37,Other unspecified incident,202 LACKAWANNA AVE,41.409036392,-75.668747228
,,PA0350400,2019-00011246,04/02/2019 04:07:36,Other unspecified incident,335 N WASHINGTON AVE,,
,,PA0350400,2019-00011247,04/02/2019 04:07:32,Nuisance Complaint,0 HILLTOP MANOR DR,41.3800835367871,-75.6799824281545
,,PA0350400,2019-00011248,04/02/2019 04:20:39,Other unspecified incident,100 OAKFORD CT,41.408907714,-75.665942282
,,PA0350400,2019-00011249,04/02/2019 04:39:14,Traffic Stop,800 PITTSTON AVE,41.397483491,-75.667094905
,,PA0350400,2019-00011250,04/02/2019 04:39:52,Other unspecified incident,168 ADAMS AVE,41.406683657,-75.662726639
,,PA0350400,2019-00011251,04/02/2019 07:04:56,Parking Complaint,890 PROVIDENCE RD,41.421351999,-75.665209641
,,PA0350400,2019-00011252,04/02/2019 07:32:53,Motor Vehicle Crash,2015 CEDAR AVE,41.388223315,-75.680295521
,,PA0350400,2019-00011253,04/02/2019 07:38:28,Intrusion Alarm,108 N WASHINGTON AVE,41.40684209,-75.664839391
,,PA0350400,2019-00011254,04/02/2019 07:40:58,Traffic Control,S WEBSTER AVE / E ELM ST,41.3927362040098,-75.6661588840626
,,PA0350400,2019-00011255,04/02/2019 07:57:47,Traffic Control,927 CAPOUSE AVE,41.418481093,-75.658011292
,,PA0350400,2019-00011256,04/02/2019 07:58:53,Motor Vehicle Crash,1120 DARTMOUTH ST,41.4031131952457,-75.6873969997969
,,PA0350400,2019-00011257,04/02/2019 08:15:15,Structure Fire,1037 HEMLOCK ST,41.396546626,-75.65176075
,,PA0350400,2019-00011258,04/02/2019 08:52:26,Abandoned Vehicle,517 BRECK ST,41.3877760793734,-75.676478249139
,,PA0350400,2019-00011259,04/02/2019 09:04:15,Protection from Abuse Violation,700 QUINCY AVE,41.410313779,-75.651177433
,,PA0350400,2019-00011260,04/02/2019 09:22:59,Motor Vehicle Crash,521 MOUNT PLEASANT DR,41.415255014,-75.671646772
,,PA0350400,2019-00011261,04/02/2019 09:30:03,Abandoned Vehicle,227 N ST FRANCES CABRINI AVE,41.4129800420596,-75.6771114033318
,,PA0350400,2019-00011262,04/02/2019 09:45:20,Abandoned Vehicle,1103 RUNDLE ST,41.3968020192369,-75.6891390507632
,,PA0350400,2019-00011263,04/02/2019 09:51:54,Investigation of Situation,1020 JOHN AVE,41.4095503667358,-75.6366314002807
,,PA0350400,2019-00011264,04/02/2019 09:48:17,Suicide/Attempt,1721 HAWTHORNE ST,41.429918555,-75.67522177
,,PA0350400,2019-00011265,04/02/2019 09:45:19,Investigation of Situation,1306 WOOD ST,41.432870406,-75.666117775
,,PA0350400,2019-00011266,04/02/2019 09:54:12,Parking Complaint,603 MADISON AVE,41.4105357576634,-75.6548088599125
,,PA0350400,2019-00011267,04/02/2019 10:05:01,Domestic,201 WOODSIDE MANOR,41.400484393,-75.61967689
,,PA0350400,2019-00011268,04/02/2019 10:13:27,Suspicious Vehicle,30 LACKAWANNA AVE,41.410322401,-75.670786573
,,PA0350400,2019-00011269,04/02/2019 10:17:03,Criminal Mischief,512 STIPP CT,41.4034783803,-75.6465297672517
,,PA0350400,2019-00011270,04/02/2019 10:22:21,Domestic,545 HICKORY ST,41.3992309273833,-75.6627536959898
,,PA0350400,2019-00011271,04/02/2019 10:27:09,Abandoned Vehicle,305 N LINCOLN AVE,41.4168636472528,-75.6826448497816
,,PA0350400,2019-00011272,04/02/2019 10:34:17,Investigation of Situation,515 ALDER ST,41.3987878778754,-75.6643400915294
,,PA0350400,2019-00011273,04/02/2019 10:35:35,Automatic Fire Alarm,150 S WASHINGTON AVE,41.405999824,-75.665910482
,,PA0350400,2019-00011274,04/02/2019 10:56:04,Suicide/Attempt,1101 VINE ST,41.407147375,-75.652774306
,,PA0350400,2019-00011275,04/02/2019 10:50:23,Escort,525 GREEN RIDGE ST,41.430122697,-75.653796839
,,PA0350400,2019-00011276,04/02/2019 11:07:08,Robbery/Hold Up,406 SPRUCE ST,41.408606056,-75.66482877
,,PA0350400,2019-00011277,04/02/2019 11:21:12,Transport of Indiviual,200 N WASHINGTON AVE,41.408031617,-75.66350328
,,PA0350400,2019-00011278,04/02/2019 11:01:25,Criminal Mischief,531 MOUNT PLEASANT DR,41.415475585,-75.671651714
,,PA0350400,2019-00011279,04/02/2019 11:06:07,Animal Incident,909 QUINCY AVE,41.4127429879439,-75.6485784357915
,,PA0350400,2019-00011280,04/02/2019 11:31:37,Domestic,928 PROVIDENCE RD,41.4227184003493,-75.6656109766472
,,PA0350400,2019-00011281,04/02/2019 11:52:32,ALS Incdient,302 N FILMORE AVE,41.4184015397206,-75.6859215801108
,,PA0350400,2019-00011282,04/02/2019 12:21:04,Harassment,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00011283,04/02/2019 12:56:41,Investigation of Situation,541 N LINCOLN AVE,41.4194485579264,-75.6804355045231
,,PA0350400,2019-00011284,04/02/2019 12:57:10,Police Information,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00011285,04/02/2019 13:27:36,Traffic Stop,100 WYOMING AVE,41.4076540115991,-75.6662886855235
,,PA0350400,2019-00011286,04/02/2019 13:26:32,Criminal Mischief,834 MONROE AVE,41.4125030241914,-75.6506402969386
,,PA0350400,2019-00011287,04/02/2019 13:30:40,Motor Vehicle Crash,2200 WINFIELD AVE,41.3849201850303,-75.679019393572
,,PA0350400,2019-00011288,04/02/2019 13:33:33,Automatic Fire Alarm,2500 N WASHINGTON AVE,41.436283553,-75.636015365
,,PA0350400,2019-00011289,04/02/2019 13:43:35,Shoplifter/Retail Theft,1502 JACKSON ST,41.414694533,-75.684651952
,,PA0350400,2019-00011290,04/02/2019 14:06:54,Traffic Stop,1100 JACKSON ST,41.4125499155924,-75.6802976963033
,,PA0350400,2019-00011291,04/02/2019 14:17:29,Traffic Stop,300 LACKAWANNA AVE,41.408298110715,-75.6675645834704
,,PA0350400,2019-00011292,04/02/2019 14:22:17,Assist Motorist,W MARKET ST / N MAIN AVE,41.4379279425324,-75.6568780704692
,,PA0350400,2019-00011293,04/02/2019 14:21:54,Child Custody Incident,1175 KANE ST,41.374032693,-75.678761336
,,PA0350400,2019-00011294,04/02/2019 14:39:04,Traffic Stop,900 MOOSIC ST,41.3988607917659,-75.6532415184667
,,PA0350400,2019-00011295,04/02/2019 14:37:36,Dog Complaint,2059 N MAIN AVE,41.4388331579076,-75.6533274238844
,,PA0350400,2019-00011296,04/02/2019 14:37:01,Shoplifter/Retail Theft,702 S MAIN AVE,41.405335633,-75.685949473
,,PA0350400,2019-00011297,04/02/2019 15:06:04,Traffic Stop,400 GREEN RIDGE ST,41.430826411136,-75.6554062854362
,,PA0350400,2019-00011298,04/02/2019 15:02:06,Sex Crime,430 PENN AVE,41.412324973,-75.663170849
,,PA0350400,2019-00011299,04/02/2019 15:03:49,Assist Motorist,,41.405,-75.66
,,PA0350400,2019-00011300,04/02/2019 14:56:14,Theft,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00011301,04/02/2019 14:56:47,Juvenile Delinquent,845 PRESCOTT AVE,41.408461274,-75.643938262
,,PA0350400,2019-00011302,04/02/2019 15:15:47,Stolen Registration Plate,1202 S WASHINGTON AVE,41.397153455,-75.675254993
,,PA0350400,2019-00011303,04/02/2019 15:06:35,Lost/Recovered Property,1312 ACADEMY ST,41.4119850527738,-75.6866847298229
,,PA0350400,2019-00011304,04/02/2019 15:24:45,Fight,355 MAPLE ST,41.397201863,-75.670849171
,,PA0350400,2019-00011305,04/02/2019 15:19:01,Assault,400 LACKAWANNA AVE,41.407489603,-75.666280785
,,PA0350400,2019-00011306,04/02/2019 15:27:50,Suspicious Person,500 ORCHARD ST,41.401523244,-75.662019005
,,PA0350400,2019-00011307,04/02/2019 15:28:09,BLS Priority,849 CAPOUSE AVE,41.4178234736488,-75.6584771679361
,,PA0350400,2019-00011308,04/02/2019 15:08:41,Motor Vehicle Violation,CEDAR AVE / LACKAWANNA AVE,41.4059381557121,-75.6636728241626
,,PA0350400,2019-00011309,04/02/2019 15:31:45,Investigation of Situation,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00011310,04/02/2019 15:14:18,Protection from Abuse Violation,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00011311,04/02/2019 15:31:06,Dog Complaint,1433 N MAIN AVE,41.432464341,-75.662998842
,,PA0350400,2019-00011312,04/02/2019 15:27:56,Criminal Mischief,921 VIEWMONT DR,41.454884394,-75.646641055
,,PA0350400,2019-00011313,04/02/2019 15:08:37,Harassment,746 JEFFERSON AVE,41.412839125,-75.654001878
,,PA0350400,2019-00011314,04/02/2019 15:30:33,Fraud,332 NEW YORK ST,41.4241126497177,-75.649587488827
,,PA0350400,2019-00011315,04/02/2019 15:33:34,Investigation of Situation,N KEYSER AVE / FERDINAND ST,41.442210753979,-75.6756608163971
,,PA0350400,2019-00011316,04/02/2019 16:01:19,Motor Vehicle Crash,210 MEADOW AVE,41.395656459,-75.651051743
,,PA0350400,2019-00011317,04/02/2019 16:07:25,Theft,500 VINE ST,41.411422763,-75.659713225
,,PA0350400,2019-00011318,04/02/2019 16:16:39,Investigation of Situation,SANDERSON AVE / ASH ST,41.4204122351944,-75.6579714544831
,,PA0350400,2019-00011319,04/02/2019 16:12:12,Disorderly Conduct,101 MARJORIE DR,41.403564881,-75.627743712
,,PA0350400,2019-00011320,04/02/2019 16:22:46,Assault,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00011321,04/02/2019 16:32:53,Threats/Non-Physical,211 S WEBSTER AVE,41.4001575341581,-75.6579288164824
,,PA0350400,2019-00011322,04/02/2019 16:18:45,Theft,420 ADAMS AVE,41.409745196,-75.65931717
,,PA0350400,2019-00011323,04/02/2019 16:33:38,Motor Vehicle Crash,824 STAFFORD AVE,41.3917008794847,-75.6583660637586
,,PA0350400,2019-00011324,04/02/2019 16:38:36,Parking Complaint,1826 N MAIN AVE,41.4372080273921,-75.6583257858039
,,PA0350400,2019-00011325,04/02/2019 16:56:23,Suspicious Vehicle,302 S KEYSER AVE,41.4172269381382,-75.7023160914117
