_needs_review,_review_reason,Incident ORI,Incident Number,Incident Date And Time,Incident Type,Incident Address,Incident Address Latitude,Incident Address Longitude
,,PA0350400,2021-00000029,01/01/2021 05:24:21,Welfare Check,432 ALDER ST,41.3996531957266,-75.6658215975771
,,PA0350400,2021-00000030,01/01/2021 06:15:57,Theft,2146 POND AVE,41.439354494,-75.649851999
,,PA0350400,2021-00000031,01/01/2021 06:18:10,Harassment,163 W PARKER ST,41.4420420694268,-75.6482850198116
,,PA0350400,2021-00000032,01/01/2021 06:41:27,Transport of Indiviual,1822 MULBERRY ST,41.400731171,-75.64595571
,,PA0350400,2021-00000033,01/01/2021 06:58:16,Burglary,101 CROWN AVE,41.3988573841293,-75.6533682886432
,,PA0350400,2021-00000034,01/01/2021 08:22:40,Motor Vehicle Crash,LUZERNE ST / RAILROAD AVE,41.4043758853757,-75.6763031463205
,,PA0350400,2021-00000035,01/01/2021 08:56:22,Intrusion Alarm,1831 N KEYSER AVE,41.445448157,-75.666496457
,,PA0350400,2021-00000036,01/01/2021 10:13:42,Parking Complaint,825 WHEELER AVE,41.406844821,-75.641928436
,,PA0350400,2021-00000037,01/01/2021 10:41:08,Hazardous Materials Incident,701 HARRISON AVE,41.4060972854826,-75.6446497698191
,,PA0350400,2021-00000038,01/01/2021 11:19:57,Parking Complaint,1305 WASHBURN ST,41.412229738,-75.685140156
,,PA0350400,2021-00000039,01/01/2021 11:43:10,Highway/Road Hazard,SMALLACOMBE DR / MORGAN HWY,41.450329395275,-75.6758012947082
,,PA0350400,2021-00000040,01/01/2021 11:46:39,Welfare Check,ROCKWELL AVE / GREENBUSH ST,41.451835224,-75.651843175
,,PA0350400,2021-00000041,01/01/2021 12:02:14,Tresspassing,445 N 6TH AVE,41.412761209,-75.670349806
,,PA0350400,2021-00000042,01/01/2021 12:14:18,Structure Fire,3210 PITTSTON AVE,41.377018631,-75.694357958
,,PA0350400,2021-00000043,01/01/2021 13:08:26,Traffic Control Device Problem,LUZERNE ST / S MAIN AVE,41.4082485384578,-75.684250136444
,,PA0350400,2021-00000044,01/01/2021 13:01:53,Overdose,500 VIEWMONT MALL,41.458396211,-75.653466803
,,PA0350400,2021-00000045,01/01/2021 13:18:07,Traffic Stop,12 W OLIVE ST,41.415804713,-75.663424858
,,PA0350400,2021-00000046,01/01/2021 13:20:16,Investigation of Situation,1442 W LOCUST ST,41.4065883092911,-75.6922872482248
,,PA0350400,2021-00000047,01/01/2021 13:17:45,Burglary,29 NEW YORK ST,41.4258272562752,-75.6529269580705
,,PA0350400,2021-00000048,01/01/2021 13:23:28,Investigation of Situation,100 LINWOOD AVE,41.394997662,-75.640579648
,,PA0350400,2021-00000049,01/01/2021 13:35:49,Motor Vehicle Violation,1802 PRICE ST,41.4173265714006,-75.6870763468971
,,PA0350400,2021-00000050,01/01/2021 13:45:35,Intrusion Alarm,620 BIRCH ST,41.3959819204186,-75.6645691668464
,,PA0350400,2021-00000051,01/01/2021 13:58:50,Domestic,1402 CHERRY ST,41.3828219420914,-75.6562384847779
,,PA0350400,2021-00000052,01/01/2021 14:25:16,Parking Complaint,1107 FISK ST,41.436463002,-75.637585779
,,PA0350400,2021-00000053,01/01/2021 14:29:11,Investigation of Situation,2302 BROWN AVE,41.438664802,-75.644593085
,,PA0350400,2021-00000054,01/01/2021 14:29:25,Traffic Control Device Problem,WYOMING AVE / ASH ST,41.4182511180073,-75.654535143413
,,PA0350400,2021-00000055,01/01/2021 14:40:50,Disorderly Conduct,MULBERRY ST / DIX CT,41.4099472069996,-75.660494305907
,,PA0350400,2021-00000056,01/01/2021 14:58:40,Burglary,1429 PITTSTON AVE,41.392173533,-75.672821513
,,PA0350400,2021-00000057,01/01/2021 15:09:15,Hit and Run Accident,1316 N MAIN AVE,41.430608886,-75.664877819
,,PA0350400,2021-00000058,01/01/2021 15:10:59,Disorderly Conduct,120 LARCH ST,41.423911055,-75.654274216
,,PA0350400,2021-00000059,01/01/2021 15:39:51,Suicide/Attempt,424 WYOMING AVE,41.411504087,-75.661983766
,,PA0350400,2021-00000060,01/01/2021 16:04:41,Burglary,1782 N KEYSER AVE,41.445199776,-75.667963264
,,PA0350400,2021-00000061,01/01/2021 15:22:34,Identity Theft,326 RAILROAD AVE,41.4057603147931,-75.6765076557582
,,PA0350400,2021-00000062,01/01/2021 16:16:15,Traffic Control Device Problem,LUZERNE ST / S MAIN AVE,41.4082485384578,-75.684250136444
,,PA0350400,2021-00000063,01/01/2021 16:34:46,Other unspecified incident,1318 DIVISION ST,41.4116323575533,-75.6870496237869
,,PA0350400,2021-00000064,01/01/2021 16:53:20,Traffic Stop,NEW ST / CAPOUSE AVE,41.4176359016751,-75.6585649046259
,,PA0350400,2021-00000065,01/01/2021 16:50:35,Welfare Check,326 OAK ST,41.439417023,-75.660884693
,,PA0350400,2021-00000066,01/01/2021 17:06:16,Investigation of Situation,901 HAMPTON ST,41.405290478148,-75.683450148536
,,PA0350400,2021-00000067,01/01/2021 17:11:18,Automatic Fire Alarm,50 ELMHURST BLVD,41.3996010280766,-75.6331123428864
,,PA0350400,2021-00000068,01/01/2021 17:11:47,Stolen Vehicle,320 FRANKLIN AVE,41.411774689,-75.665814618
,,PA0350400,2021-00000069,01/01/2021 17:03:00,Harassment,506 HARRISON AVE,41.4037647572435,-75.6471474359154
,,PA0350400,2021-00000070,01/01/2021 17:48:59,Landlord/Tennant Dispute,3224 OAK AVE,41.378117266,-75.697833554
,,PA0350400,2021-00000071,01/01/2021 18:00:17,Warrant Service,1906 JACKSON ST,41.416931822388,-75.6892956140322
,,PA0350400,2021-00000072,01/01/2021 18:23:50,Traffic Stop,1800 N MAIN AVE,41.4370004301972,-75.6587585749489
,,PA0350400,2021-00000073,01/01/2021 18:35:18,Traffic Stop,100 PUTNAM,,
,,PA0350400,2021-00000074,01/01/2021 18:33:17,Wire Down,COLFAX AVE / MULBERRY ST,41.4010686485199,-75.6464298705066
,,PA0350400,2021-00000075,01/01/2021 18:37:40,Animal Incident,203 EMMETT ST,41.4058314609856,-75.6732667918805
,,PA0350400,2021-00000076,01/01/2021 18:59:27,Traffic Stop,200 W PARKER ST,41.4427641018684,-75.6498785582262
,,PA0350400,2021-00000077,01/01/2021 19:17:21,Tresspassing,1723 LAFAYETTE ST,41.417846704177,-75.6851884253502
,,PA0350400,2021-00000078,01/01/2021 18:52:15,Motor Vehicle Crash,500 4TH AVE,41.4022947897241,-75.6761044854565
,,PA0350400,2021-00000079,01/01/2021 19:28:11,Traffic Stop,1300 N MAIN AVE,41.4301665026047,-75.6653817022604
,,PA0350400,2021-00000080,01/01/2021 19:34:43,Shooting,201 MARY LN,41.3882451664208,-75.6430096629203
,,PA0350400,2021-00000081,01/01/2021 19:11:46,Nuisance Complaint,420 ADAMS AVE,41.409745196,-75.65931717
,,PA0350400,2021-00000082,01/01/2021 19:52:12,Traffic Stop,1300 N MAIN AVE,41.4301665026047,-75.6653817022604
,,PA0350400,2021-00000083,01/01/2021 19:46:56,Hit and Run Accident,S MAIN AVE / LUZERNE ST,41.4082485384578,-75.684250136444
,,PA0350400,2021-00000084,01/01/2021 19:26:52,Investigation of Situation,500 N WEBSTER AVE,41.406541807,-75.65159145
,,PA0350400,2021-00000085,01/01/2021 19:56:24,Emotionally/Mentally Dist Person,338 FRANKLIN AVE,41.411936631,-75.665633207
,,PA0350400,2021-00000086,01/01/2021 20:08:18,Person with firearm,1111 BERGEN CT,41.3967110876213,-75.6730531140313
,,PA0350400,2021-00000087,01/01/2021 20:14:30,Traffic Stop,500 LUZERNE ST,,
,,PA0350400,2021-00000088,01/01/2021 20:22:45,Structure Fire,24 CROWN CIR,41.3817588270591,-75.6705674948982
,,PA0350400,2021-00000089,01/01/2021 20:24:28,Traffic Stop,1500 N MAIN AVE,41.4326834222253,-75.6626503046979
,,PA0350400,2021-00000090,01/01/2021 20:34:35,Traffic Stop,2400 PITTSTON AVE,41.3839471664265,-75.6827146469138
,,PA0350400,2021-00000091,01/01/2021 20:45:53,Landlord/Tennant Dispute,932 JOHLER ST,41.423395621,-75.666591172
,,PA0350400,2021-00000092,01/01/2021 21:06:54,Shoplifter/Retail Theft,338 FRANKLIN AVE,41.411936631,-75.665633207
,,PA0350400,2021-00000093,01/01/2021 21:09:44,Traffic Stop,100 W LACKAWANNA AVE,,
,,PA0350400,2021-00000094,01/01/2021 21:13:03,Theft,1723 LAFAYETTE ST,41.417846704177,-75.6851884253502
,,PA0350400,2021-00000095,01/01/2021 21:15:26,Protection from Abuse Violation,817 PRESCOTT AVE,41.408194311,-75.644240091
,,PA0350400,2021-00000096,01/01/2021 21:28:32,Tresspassing,305 N FILMORE AVE,41.4184714074879,-75.6859467607647
,,PA0350400,2021-00000097,01/01/2021 21:31:03,Traffic Stop,1000 S WASHINGTON AVE,41.398884156,-75.673871219
,,PA0350400,2021-00000098,01/01/2021 21:26:02,Stolen Vehicle,152 BELVEDERE DR,41.3803582448307,-75.6782117742165
,,PA0350400,2021-00000099,01/01/2021 21:55:26,Traffic Stop,1000 S WASHINGTON AVE,41.398884156,-75.673871219
,,PA0350400,2021-00000100,01/01/2021 22:01:04,Traffic Stop,200 E ELM ST,,
,,PA0350400,2021-00000101,01/01/2021 21:44:38,Neighbor Dispute,108 N FILMORE AVE,41.4163398262946,-75.6876999802184
,,PA0350400,2021-00000102,01/01/2021 21:32:02,Welfare Check,1401 ASH ST,41.411445655,-75.642593866
,,PA0350400,2021-00000103,01/01/2021 23:06:29,Domestic,227 ASPEN DR,41.3809501427516,-75.6967563453769
,,PA0350400,2021-00000104,01/01/2021 23:14:25,Traffic Stop,800 W LINDEN ST,41.414617004009,-75.6721129555222
,,PA0350400,2021-00000105,01/01/2021 22:46:33,Assault,700 QUINCY AVE,41.410313779,-75.651177433
,,PA0350400,2021-00000106,01/01/2021 23:19:52,Traffic Stop,700 W LINDEN ST,41.41404802,-75.670978263
,,PA0350400,2021-00000107,01/01/2021 23:21:57,Traffic Control Device Problem,ASH ST / WYOMING AVE,41.4182511180073,-75.654535143413
,,PA0350400,2021-00000108,01/01/2021 23:32:22,Welfare Check,816 PROVIDENCE RD,41.419366952,-75.665339156
,,PA0350400,2021-00000109,01/01/2021 23:53:50,Traffic Stop,5TH AVE / LUZERNE ST,41.4042259020369,-75.67600436677
,,PA0350400,2021-00000110,01/02/2021 00:55:12,BLDC,1040 S WASHINGTON AVE,41.398608432,-75.674175885
,,PA0350400,2021-00000111,01/02/2021 03:18:08,Transport of Indiviual,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2021-00000112,01/02/2021 03:56:14,Investigation of Situation,100 ADAMS AVE,41.40594512,-75.663591152
,,PA0350400,2021-00000113,01/02/2021 04:08:25,Disorderly Conduct,1249 PROVIDENCE RD,41.429873166,-75.664736649
,,PA0350400,2021-00000114,01/02/2021 04:09:14,Nuisance Complaint,234 SYCAMORE LN,41.3815702662381,-75.6957771107188
,,PA0350400,2021-00000115,01/02/2021 05:32:20,Burglary,410 17TH AVE,41.4119457202989,-75.6928894654056
,,PA0350400,2021-00000116,01/02/2021 05:32:25,Theft,326 RAILROAD AVE,41.4057603147931,-75.6765076557582
,,PA0350400,2021-00000117,01/02/2021 05:34:57,Investigation of Situation,305 N FILMORE AVE,41.4184714074879,-75.6859467607647
,,PA0350400,2021-00000118,01/02/2021 06:18:35,Water Main/Pipe Break,1932 CEDAR AVE,41.3892670134146,-75.6792404995493
,,PA0350400,2021-00000119,01/02/2021 07:19:09,Special Duty,1403 JACKSON ST,41.414103261,-75.683640451
,,PA0350400,2021-00000120,01/02/2021 07:55:29,Water Main/Pipe Break,2048 CEDAR AVE,41.3884872476899,-75.6801164859499
,,PA0350400,2021-00000121,01/02/2021 08:13:55,Police Assistance,1105 W LOCUST ST,41.4045194197166,-75.6882615952284
,,PA0350400,2021-00000122,01/02/2021 08:46:02,Motor Vehicle Crash,1600 DICKSON AVE,41.4304154313706,-75.6522127265951
,,PA0350400,2021-00000123,01/02/2021 08:50:04,Tresspassing,305 N FILMORE AVE,41.4184714074879,-75.6859467607647
,,PA0350400,2021-00000124,01/02/2021 08:55:45,Tow Truck Needed,1416 JACKSON ST,41.414218107,-75.68370839
,,PA0350400,2021-00000125,01/01/2021 21:26:02,Stolen Vehicle,152 BELVEDERE DR,41.3803582448307,-75.6782117742165
,,PA0350400,2021-00000126,01/02/2021 09:21:23,Automatic Fire Alarm,948 ADAMS AVE,41.415920525,-75.652455924
,,PA0350400,2021-00000127,01/02/2021 09:27:48,Special Duty,1403 JACKSON ST,41.414103261,-75.683640451
,,PA0350400,2021-00000128,01/02/2021 09:48:45,Protection from Abuse Violation,3282 BIRNEY AVE,41.3759706734563,-75.6973248381455
,,PA0350400,2021-00000129,01/02/2021 10:40:00,ALS Incdient,420 ADAMS AVE,41.409745196,-75.65931717
,,PA0350400,2021-00000130,01/02/2021 11:27:01,Abandoned Vehicle,WILBUR ST / MARVINE AVE,41.4452838354903,-75.6461680522625
,,PA0350400,2021-00000131,01/02/2021 12:06:18,Dog Complaint,PENN AVE / SPRUCE ST,41.4095855,-75.666302543
,,PA0350400,2021-00000132,01/02/2021 12:09:35,Theft,1527 MULBERRY ST,41.4027516254334,-75.6490238561183
,,PA0350400,2021-00000133,01/02/2021 12:14:17,Dog Complaint,700 QUINCY AVE,41.410313779,-75.651177433
,,PA0350400,2021-00000134,01/02/2021 12:21:30,Special Duty,N GARFIELD AVE / SCHLAGER ST,41.4226516895149,-75.6799174022853
,,PA0350400,2021-00000135,01/02/2021 12:29:04,Disorderly Conduct,1822 MULBERRY ST,41.400731171,-75.64595571
,,PA0350400,2021-00000136,01/02/2021 12:28:32,Domestic,1316 PROSPECT AVE,41.3920540598861,-75.670102180048
,,PA0350400,2021-00000137,01/02/2021 12:38:59,Tresspassing,1723 LAFAYETTE ST,41.417846704177,-75.6851884253502
,,PA0350400,2021-00000138,01/02/2021 13:05:20,Landlord/Tennant Dispute,305 PITTSTON AVE,41.4016305313437,-75.6623776947757
,,PA0350400,2021-00000139,01/02/2021 13:30:22,Parking Complaint,236 10TH AVE,41.4096674950611,-75.6816085894202
,,PA0350400,2021-00000140,01/02/2021 13:34:15,Motor Vehicle Violation,1004 S MAIN AVE,41.402047622,-75.686928178
,,PA0350400,2021-00000141,01/02/2021 13:42:32,Intrusion Alarm,801 WYOMING AVE,41.415944831,-75.657180121
,,PA0350400,2021-00000142,01/02/2021 13:47:02,Recovered Vehicle,702 S MAIN AVE,41.405335633,-75.685949473
,,PA0350400,2021-00000143,01/02/2021 14:01:29,Domestic,1403 PITTSTON AVE,41.3923757703958,-75.6726209227845
,,PA0350400,2021-00000144,01/02/2021 13:44:23,Investigation of Situation,3102 N MAIN AVE,41.447242801,-75.644490469
,,PA0350400,2021-00000145,01/02/2021 14:41:52,Assault,1443 AMHERST ST,41.4028188264359,-75.6955594296104
,,PA0350400,2021-00000146,01/02/2021 14:55:49,Motor Vehicle Crash,PITTSTON AVE / CHERRY ST,41.3924764915651,-75.672555627196
,,PA0350400,2021-00000147,01/02/2021 14:50:48,Motor Vehicle Crash,MOOSIC ST / CROWN AVE,41.3989394363865,-75.6533073552551
,,PA0350400,2021-00000148,01/02/2021 15:10:11,Hazardous Materials Incident,846 JEFFERSON AVE,41.414016438,-75.652684811
,,PA0350400,2021-00000149,01/02/2021 15:01:09,Highway/Road Hazard,1947 MYRTLE ST,41.4056889965071,-75.636786934296
,,PA0350400,2021-00000150,01/02/2021 15:18:15,Welfare Check,610 SCRANTON CARBONDALE HWY,41.464182295,-75.650770126
,,PA0350400,2021-00000151,01/02/2021 15:33:42,Domestic,116 N ST FRANCES CABRINI AVE,41.412080671863,-75.6780871063623
,,PA0350400,2021-00000152,01/02/2021 16:01:19,Dog Complaint,,41.4316387171561,-75.6702419536271
,,PA0350400,2021-00000153,01/02/2021 16:03:42,Stolen Vehicle,S WEBSTER AVE / PEAR ST,41.3876711758332,-75.6717543002744
,,PA0350400,2021-00000154,01/02/2021 16:46:40,Hit and Run Accident,635 LANDIS ST,41.3997328748056,-75.684838479043
,,PA0350400,2021-00000155,01/02/2021 16:53:06,Harassment,602 CEDAR AVE,41.400274631,-75.66701092
,,PA0350400,2021-00000156,01/02/2021 16:57:55,Investigation of Situation,901 HAMPTON ST,41.405290478148,-75.683450148536
,,PA0350400,2021-00000157,01/02/2021 17:28:22,Highway/Road Hazard,,41.4317515748355,-75.6700384802927
,,PA0350400,2021-00000158,01/02/2021 17:49:11,Disorderly Conduct,3264 BIRNEY AVE,41.3763892329866,-75.6968550093614
,,PA0350400,2021-00000159,01/02/2021 17:52:22,Vehicle Fire,PROSPECT AVE / RIVER ST,41.3997910161085,-75.6614978195624
,,PA0350400,2021-00000160,01/02/2021 17:56:28,Hit and Run Accident,552 FRONT ST,41.402900605,-75.660564206
,,PA0350400,2021-00000161,01/02/2021 17:54:53,Disorderly Conduct,110 MASTERS ST,41.4066315129965,-75.6366863167359
,,PA0350400,2021-00000162,01/02/2021 18:10:17,Welfare Check,746 JEFFERSON AVE,41.412839125,-75.654001878
,,PA0350400,2021-00000163,01/02/2021 18:11:02,Parking Complaint,224 N ST FRANCES CABRINI AVE,41.4129283754373,-75.6770759925207
,,PA0350400,2021-00000164,01/02/2021 18:22:46,Juvenile Delinquent,1103 MEADE AVE,41.4258046180971,-75.6625786484268
,,PA0350400,2021-00000165,01/02/2021 18:41:51,Motor Vehicle Crash,MULBERRY ST / HARRISON AVE,41.4024678747092,-75.6486283994112
,,PA0350400,2021-00000166,01/02/2021 18:27:40,Investigation of Situation,167 HENNESSY CT,41.412684372,-75.678983079
,,PA0350400,2021-00000167,01/02/2021 18:59:04,Police Information,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2021-00000168,01/02/2021 19:06:25,Neighbor Dispute,1316 S IRVING AVE,41.38979446671,-75.6665071073146
,,PA0350400,2021-00000169,01/02/2021 19:23:07,Investigation of Situation,THEODORE ST / N LINCOLN AVE,41.4359944534091,-75.6643239235413
,,PA0350400,2021-00000170,01/02/2021 19:27:32,Fraud,499 MULBERRY ST,41.410365053,-75.661076093
,,PA0350400,2021-00000171,01/02/2021 19:40:25,Juvenile Delinquent,500 KENNEDY ST,41.44742808412,-75.6567245050033
,,PA0350400,2021-00000172,01/02/2021 19:49:41,Welfare Check,451 MARY ST,41.4459787510881,-75.6554060360495
,,PA0350400,2021-00000173,01/02/2021 19:51:08,Parking Complaint,1003 ACKER AVE,41.4006354765995,-75.684175962123
,,PA0350400,2021-00000174,01/02/2021 20:26:02,Drunk/Drinking,911 CAPOUSE AVE,41.4184570311255,-75.6580073447863
,,PA0350400,2021-00000175,01/02/2021 20:34:19,Overdose,338 S HYDE PARK AVE,41.4093604960565,-75.6855840899911
,,PA0350400,2021-00000176,01/02/2021 20:48:29,Motor Vehicle Crash,1000 MONTAGE MT RD,41.348023409,-75.66922781
,,PA0350400,2021-00000177,01/02/2021 20:52:37,Overdose,404 N MAIN AVE,41.4150760373999,-75.6770747018645
,,PA0350400,2021-00000178,01/02/2021 20:56:46,Neighbor Dispute,316 10TH AVE,41.4085918826439,-75.6825057498988
,,PA0350400,2021-00000179,01/02/2021 21:00:14,Domestic,1705 LINDEN ST,41.4007262310575,-75.6484816506383
,,PA0350400,2021-00000180,01/02/2021 21:06:42,Welfare Check,800 JAMES AVE,41.405602194,-75.634673846
,,PA0350400,2021-00000181,01/02/2021 21:14:47,Intrusion Alarm,955 VIEWMONT DR,41.4564037980503,-75.6502616129754
,,PA0350400,2021-00000182,01/02/2021 21:45:09,Welfare Check,139 S FILMORE AVE,41.4154682070977,-75.688452341961
,,PA0350400,2021-00000183,01/02/2021 22:03:48,Fight,712 HARRISON AVE,41.406218943,-75.644396353
,,PA0350400,2021-00000184,01/02/2021 22:02:14,Motor Vehicle Violation,1739 N KEYSER AVE,41.445028606,-75.669377596
,,PA0350400,2021-00000185,01/02/2021 22:03:54,Motor Vehicle Crash,MULBERRY ST / N WASHINGTON AVE,41.4102985087418,-75.6610557666905
,,PA0350400,2021-00000186,01/02/2021 22:00:18,Dead on Arrival,434 HICKORY ST,41.4005076019514,-75.6648856091187
,,PA0350400,2021-00000187,01/02/2021 22:17:56,Welfare Check,218 MERIDIAN AVE,41.409002085998,-75.6786215679309
,,PA0350400,2021-00000188,01/02/2021 22:23:48,Motor Vehicle Crash,MULBERRY ST / TAYLOR AVE,41.4045600864414,-75.6519511406738
,,PA0350400,2021-00000189,01/02/2021 22:32:45,Suicide/Attempt,1419 CEDAR AVE,41.3933813983035,-75.6745142513819
,,PA0350400,2021-00000190,01/02/2021 22:48:34,Tresspassing,2302 BROWN AVE,41.438664802,-75.644593085
,,PA0350400,2021-00000191,01/02/2021 23:03:45,Stolen Vehicle,1516 SWETLAND ST,41.4191691497902,-75.681529191065
,,PA0350400,2021-00000192,01/02/2021 23:14:38,Threats/Non-Physical,1625 CHURCH AVE,41.4353704630522,-75.6619225483988
,,PA0350400,2021-00000193,01/02/2021 22:29:45,Welfare Check,313 N HYDE PARK AVE,41.4153549542113,-75.679058195405
,,PA0350400,2021-00000194,01/02/2021 23:07:29,Nuisance Complaint,1348 ST ANN ST,41.4034420167444,-75.6923873978312
,,PA0350400,2021-00000195,01/02/2021 23:46:12,Service of Subpoena,2137 N MAIN AVE,41.439497469333,-75.6501169341826
,,PA0350400,2021-00000196,01/02/2021 23:55:15,Shooting,535 FIG ST,41.3909343550514,-75.6723165674893
,,PA0350400,2021-00000197,01/03/2021 00:05:43,Disorderly Conduct,445 3RD AVE,41.4022418937801,-75.6749709945086
,,PA0350400,2021-00000198,01/03/2021 00:24:20,Suspicious Person,300 OLIVE ST,41.414154689,-75.661094141
,,PA0350400,2021-00000199,01/03/2021 00:26:59,Tresspassing,918 SANDERSON AVE,41.4195613672499,-75.6588737909602
,,PA0350400,2021-00000200,01/03/2021 00:37:00,Suspicious Vehicle,235 N WASHINGTON AVE,41.408410117,-75.663228263
,,PA0350400,2021-00000201,01/03/2021 00:37:59,Intrusion Alarm,921 VIEWMONT DR,41.454884394,-75.646641055
,,PA0350400,2021-00000202,01/03/2021 00:57:01,Nuisance Complaint,1218 VINE ST,41.4060113539382,-75.6511122257031
,,PA0350400,2021-00000203,01/03/2021 01:11:56,Domestic,837 CAPOUSE AVE,41.417571057,-75.658670871
,,PA0350400,2021-00000204,01/03/2021 01:28:29,Domestic,822 CEDAR AVE,41.3978550346049,-75.6689173012046
,,PA0350400,2021-00000205,01/03/2021 01:28:04,Threats/Non-Physical,320 CHARLES ST,41.4469417172957,-75.651351409991
,,PA0350400,2021-00000206,01/03/2021 01:40:33,Domestic,1500 MAPLE ST,41.3852904877699,-75.6517760867506
,,PA0350400,2021-00000207,01/03/2021 01:56:34,Nuisance Complaint,1218 VINE ST,41.4060113539382,-75.6511122257031
,,PA0350400,2021-00000208,01/03/2021 01:43:33,Animal Incident,1423 LUZERNE ST,41.4110612636539,-75.6900805116361
,,PA0350400,2021-00000209,01/03/2021 02:03:27,Intrusion Alarm,701 PRESCOTT AVE,41.406862535,-75.645719233
,,PA0350400,2021-00000210,01/03/2021 03:17:42,Theft,1324 PROSPECT AVE,41.391998456,-75.670188327
,,PA0350400,2021-00000211,01/03/2021 04:03:38,Welfare Check,501 PINE ST,41.41384232,-75.657020956
,,PA0350400,2021-00000212,01/03/2021 05:48:37,Burglary,1037 WILLOW ST,41.3921364164417,-75.6560734658043
,,PA0350400,2021-00000213,01/03/2021 07:01:11,Stolen Vehicle,338 N BROMLEY AVE,41.4160325682912,-75.680048211943
,,PA0350400,2021-00000214,01/03/2021 07:38:30,Escort,2092 N MAIN AVE,41.4390308328585,-75.6521118730323
,,PA0350400,2021-00000215,01/03/2021 08:59:31,ALS Incdient,336 N GARFIELD AVE,41.4185264333041,-75.6841781125571
,,PA0350400,2021-00000216,01/03/2021 09:10:37,Neighbor Dispute,641 RIVER ST,41.3990419334042,-75.660244969996
