_needs_review,_review_reason,Incident ORI,Incident Number,Incident Date And Time,Incident Type,Incident Address,Incident Address Latitude,Incident Address Longitude
,,PA0350400,2019-00038876,10/01/2019 06:49:53,Intrusion Alarm,1409 MULBERRY ST,41.403739342,-75.65055505
,,PA0350400,2019-00038877,10/01/2019 07:08:09,Theft,2309 STAFFORD AVE,41.377077785,-75.674446553
,,PA0350400,2019-00038878,10/01/2019 07:34:39,Traffic Control,ALBRIGHT AVE / LAWALL ST,41.4233792614996,-75.663530697689
,,PA0350400,2019-00038879,10/01/2019 07:16:48,Investigation of Situation,511 MOOSIC ST,41.402910107,-75.659530874
,,PA0350400,2019-00038880,10/01/2019 08:14:27,Other unspecified incident,1100 EYNON ST,41.405613918,-75.686120148
,,PA0350400,2019-00038881,10/01/2019 08:43:53,Disorderly Conduct,605 N LINCOLN AVE,41.4204073887332,-75.6796002725109
,,PA0350400,2019-00038882,10/01/2019 08:47:52,Theft,502 N ST FRANCES CABRINI AVE,41.4156791578018,-75.6746120242441
,,PA0350400,2019-00038883,10/01/2019 09:11:03,Shoplifter/Retail Theft,1782 N KEYSER AVE,41.445199776,-75.667963264
,,PA0350400,2019-00038884,10/01/2019 09:17:34,Motor Vehicle Crash,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00038885,10/01/2019 09:25:08,Motor Vehicle Violation,LANDIS ST / SNYDER AVE,41.400405345,-75.686158834
,,PA0350400,2019-00038886,10/01/2019 09:37:38,Abandoned Vehicle,224 ADAMS AVE,41.4074105,-75.661917167
,,PA0350400,2019-00038887,10/01/2019 09:55:00,Harassment,404 WILLIAMSBURG LN,41.416939534,-75.703901478
,,PA0350400,2019-00038888,10/01/2019 10:56:27,Welfare Check,1230 MEADOW AVE,41.3872183311003,-75.660376488224
,,PA0350400,2019-00038889,10/01/2019 11:30:03,Investigation of Situation,1628 N MAIN AVE,41.434675323104,-75.6608704677108
,,PA0350400,2019-00038890,10/01/2019 11:28:11,Stolen Vehicle,222 N BROMLEY AVE,41.4147352555045,-75.6808987736809
,,PA0350400,2019-00038891,10/01/2019 11:37:07,Highway/Road Hazard,500 KELLUM CT,41.406152494,-75.651095014
,,PA0350400,2019-00038892,10/01/2019 12:08:15,Welfare Check,1729 WAYNE AVE,41.4383849934038,-75.6621616437602
,,PA0350400,2019-00038893,10/01/2019 12:19:53,Investigation of Situation,1628 N MAIN AVE,41.434675323104,-75.6608704677108
,,PA0350400,2019-00038894,10/01/2019 12:19:55,Suicide/Attempt,1739 DICKSON AVE,41.431935462,-75.650953426
,,PA0350400,2019-00038895,10/01/2019 12:24:20,Special Duty,GEISINGER WYOMING VALLEY,,
,,PA0350400,2019-00038896,10/01/2019 12:26:25,Domestic,608 WHEELER AVE,41.4042664194979,-75.6447059894448
,,PA0350400,2019-00038897,10/01/2019 12:23:15,Fraud,2822 MARVINE AVE,41.4449882547726,-75.646681974709
,,PA0350400,2019-00038898,10/01/2019 12:32:21,Parking Complaint,612 DEACON ST,41.4345014309826,-75.6488331943911
,,PA0350400,2019-00038899,10/01/2019 12:51:58,Motor Vehicle Crash,921 VIEWMONT DR,41.454884394,-75.646641055
,,PA0350400,2019-00038900,10/01/2019 12:55:17,Lost/Recovered Property,920 MYRTLE ST,41.4128358967251,-75.6491975085996
,,PA0350400,2019-00038901,10/01/2019 13:04:17,Tow Truck Needed,700 LINDEN ST,41.4074915333648,-75.659862916452
,,PA0350400,2019-00038902,10/01/2019 12:28:04,Threats/Non-Physical,372 N SUMNER AVE,41.417623783,-75.680365472
,,PA0350400,2019-00038903,10/01/2019 13:24:22,Theft,500 MOUNT PLEASANT DR,41.414833491,-75.671743784
,,PA0350400,2019-00038904,10/01/2019 13:41:19,Abandoned Vehicle,519 BIRCH ST,41.3971399827067,-75.6662772968054
,,PA0350400,2019-00038905,10/01/2019 13:46:55,Animal Incident,970 JOHLER ST,41.424007622,-75.666776293
,,PA0350400,2019-00038906,10/01/2019 13:49:26,Theft,440 1/2 RAILROAD AVE,41.4035255915192,-75.6762351244542
,,PA0350400,2019-00038907,10/01/2019 14:12:10,Welfare Check,1119 W LOCUST ST,41.4046383632473,-75.6884977550037
,,PA0350400,2019-00038908,10/01/2019 14:12:08,Sex Crime,700 QUINCY AVE,41.410313779,-75.651177433
,,PA0350400,2019-00038909,10/01/2019 14:15:29,Structure Fire,100 STAFFORD AVE,41.3977779771648,-75.6516724171202
,,PA0350400,2019-00038910,10/01/2019 14:34:34,Other unspecified incident,720 MADISON AVE,41.4118656034459,-75.6532264951874
,,PA0350400,2019-00038911,10/01/2019 14:43:30,Dog Complaint,719 CEDAR AVE,41.39926579,-75.667986811
,,PA0350400,2019-00038912,10/01/2019 14:50:48,Loitering,3 W OLIVE ST,41.4170409845462,-75.6649961712269
,,PA0350400,2019-00038913,10/01/2019 14:57:13,Loitering,1201 LUZERNE ST,41.409600902,-75.687130903
,,PA0350400,2019-00038914,10/01/2019 15:01:03,Animal Incident,1315 HAMPTON ST,41.4080243378738,-75.6891184322705
,,PA0350400,2019-00038915,10/01/2019 15:05:56,Service of Subpoena,1207 RUNDLE ST,41.398191307532,-75.6919902756852
,,PA0350400,2019-00038916,10/01/2019 14:28:06,Fraud,305 WARREN ST,41.438086937,-75.662987772
,,PA0350400,2019-00038917,10/01/2019 14:19:47,Welfare Check,200 GREENBUSH ST,41.4483858779905,-75.6447036835475
,,PA0350400,2019-00038918,10/01/2019 14:22:16,Hit and Run Accident,1523 PITTSTON AVE,41.3913921221346,-75.6737197653929
,,PA0350400,2019-00038919,10/01/2019 15:13:05,Motor Vehicle Crash,N SUMNER AVE / JACKSON ST,41.4140761013184,-75.683486480909
,,PA0350400,2019-00038920,10/01/2019 15:19:35,Parking Complaint,1827 N MAIN AVE,41.437283958,-75.658337063
,,PA0350400,2019-00038921,10/01/2019 15:16:53,Harassment,430 S WEBSTER AVE,41.3983790529954,-75.6600006274292
,,PA0350400,2019-00038922,10/01/2019 15:27:49,Investigation of Situation,1401 FELLOWS ST,41.409289473,-75.690717788
,,PA0350400,2019-00038923,10/01/2019 15:29:10,Fight,700 CEDAR AVE,41.3994488837762,-75.6679011360924
,,PA0350400,2019-00038924,10/01/2019 15:37:57,Threats/Non-Physical,2435 PITTSTON AVE,41.383744312828,-75.6829263434085
,,PA0350400,2019-00038925,10/01/2019 15:41:42,Drunk/Drinking,217 W MARKET ST,41.4388508691607,-75.6587090551258
,,PA0350400,2019-00038926,10/01/2019 15:56:17,Abandoned Vehicle,800 PROSPECT AVE,41.3963936378791,-75.6653324983735
,,PA0350400,2019-00038927,10/01/2019 15:51:49,Missing Person,1633 DOROTHY ST,41.427373958,-75.67577449
,,PA0350400,2019-00038928,10/01/2019 16:08:43,Overdose,2405 S WEBSTER AVE,41.3811076928806,-75.6789871017205
,,PA0350400,2019-00038929,10/01/2019 16:07:36,Tresspassing,1505 JACKSON ST,41.4146420885753,-75.6847113835142
,,PA0350400,2019-00038930,10/01/2019 16:24:41,Motor Vehicle Crash,E PARKER ST / N MAIN AVE,41.441566743705,-75.6456803563901
,,PA0350400,2019-00038931,10/01/2019 16:13:41,Animal Incident,113 NORFOLK WAY,41.4157218209811,-75.7065257596268
,,PA0350400,2019-00038932,10/01/2019 16:11:25,Child Custody Incident,609 ASH ST,41.416469931,-75.651613848
,,PA0350400,2019-00038933,10/01/2019 16:13:57,Weapon,617 PROSPECT AVE,41.397910939,-75.663525568
,,PA0350400,2019-00038934,10/01/2019 16:16:05,Abandoned Vehicle,600 ORCHARD ST,41.4005624895959,-75.6604885419622
,,PA0350400,2019-00038935,10/01/2019 16:18:10,Parking Complaint,200 LARCH ST,41.423077923612,-75.6529681649634
,,PA0350400,2019-00038936,10/01/2019 16:12:33,Hit and Run Accident,CAPOUSE AVE / ASH ST,41.4197176615154,-75.6568635018776
,,PA0350400,2019-00038937,10/01/2019 16:27:17,Disorderly Conduct,1825 STAFFORD AVE,41.3835932541494,-75.6674211277024
,,PA0350400,2019-00038938,10/01/2019 16:34:52,Absent W/o Leave,1822 MULBERRY ST,41.400731171,-75.64595571
,,PA0350400,2019-00038939,10/01/2019 16:48:08,Intrusion Alarm,1800 MULBERRY ST,41.4009877488876,-75.6463622825255
,,PA0350400,2019-00038940,10/01/2019 16:52:23,Investigation of Situation,525 PRESCOTT AVE,41.4046959098556,-75.6480987495093
,,PA0350400,2019-00038941,10/01/2019 16:55:24,Harassment,1825 STAFFORD AVE,41.3835932541494,-75.6674211277024
,,PA0350400,2019-00038942,10/01/2019 16:59:48,Vehicle Fire,2604 STAFFORD AVE,41.3746670063465,-75.6772569517024
,,PA0350400,2019-00038943,10/01/2019 17:16:02,Traffic Stop,DEACON ST / BOULEVARD AVE,41.4334646126822,-75.6465583129183
,,PA0350400,2019-00038944,10/01/2019 17:15:53,Drugs,300 LACKAWANNA AVE,41.408298110715,-75.6675645834704
,,PA0350400,2019-00038945,10/01/2019 17:26:33,Traffic Stop,SIMPLEX DR / N KEYSER AVE,41.429195898,-75.691865923
,,PA0350400,2019-00038946,10/01/2019 17:28:13,Suspicious Person,610 S WASHINGTON AVE,41.402128809,-75.670166453
,,PA0350400,2019-00038947,10/01/2019 17:29:20,Domestic,1329 PITTSTON AVE,41.393013866,-75.671891926
,,PA0350400,2019-00038948,10/01/2019 17:31:06,Dog Complaint,636 N SUMNER AVE,41.420347615,-75.678055469
,,PA0350400,2019-00038949,10/01/2019 17:37:51,Fraud,622 CROWN AVE,41.3945477382091,-75.6582807452405
,,PA0350400,2019-00038950,10/01/2019 17:43:05,Domestic,527 PRESCOTT AVE,41.404717096061,-75.6480756220285
,,PA0350400,2019-00038951,10/01/2019 17:43:53,Bomb Threat,1371 N WASHINGTON AVE,41.422246441,-75.647881785
,,PA0350400,2019-00038952,10/01/2019 17:51:15,Domestic,605 N LINCOLN AVE,41.4204073887332,-75.6796002725109
,,PA0350400,2019-00038953,10/01/2019 17:53:45,Domestic,1024 JACKSON ST,41.41225372,-75.679585248
,,PA0350400,2019-00038954,10/01/2019 17:42:20,Motor Vehicle Crash,211 S SUMNER AVE,41.4120765223987,-75.6855143046083
,,PA0350400,2019-00038955,10/01/2019 18:10:48,Tresspassing,2149 N MAIN AVE,41.439527784,-75.649972305
,,PA0350400,2019-00038956,10/01/2019 18:23:41,Traffic Stop,1700 N MAIN AVE,41.4361232950007,-75.6598305128479
,,PA0350400,2019-00038957,10/01/2019 18:29:56,ALS Incdient,416 19TH AVE,41.4124805919426,-75.6948334225346
,,PA0350400,2019-00038958,10/01/2019 18:32:41,Intrusion Alarm,212 LINDEN ST,41.411136719,-75.665674268
,,PA0350400,2019-00038959,10/01/2019 18:38:32,Motor Vehicle Violation,ADAMS AVE / LINDEN ST,41.4082737402872,-75.6610318755806
,,PA0350400,2019-00038960,10/01/2019 18:30:31,Hit and Run Accident,221 STEPHEN AVE,41.4025975142404,-75.6623170542106
,,PA0350400,2019-00038961,10/01/2019 18:44:16,Sex Crime,1911 LAFAYETTE ST,41.418990933802,-75.6875496972478
,,PA0350400,2019-00038962,10/01/2019 18:48:29,Motor Vehicle Crash,1115 DIVISION ST,41.410174809,-75.684162771
,,PA0350400,2019-00038963,10/01/2019 18:52:23,Tresspassing,1236 WYOMING AVE,41.421013702,-75.651390425
,,PA0350400,2019-00038964,10/01/2019 18:51:40,Harassment,1924 PRICE ST,41.4181272371518,-75.6887157958527
,,PA0350400,2019-00038965,10/01/2019 18:58:29,Robbery/Hold Up,PENN AVE / LINDEN ST,41.4107657040704,-75.6649999918535
,,PA0350400,2019-00038966,10/01/2019 18:59:43,Domestic,1606 NAY AUG AVE,41.433378179,-75.65931549
,,PA0350400,2019-00038967,10/01/2019 19:14:34,Domestic,1825 STAFFORD AVE,41.3835932541494,-75.6674211277024
,,PA0350400,2019-00038968,10/01/2019 19:13:45,Theft,951 TAYLOR AVE,41.4112514334834,-75.6446138557761
,,PA0350400,2019-00038969,10/01/2019 19:21:10,Motor Vehicle Crash,1371 N WASHINGTON AVE,41.422246441,-75.647881785
,,PA0350400,2019-00038970,10/01/2019 19:26:15,Nuisance Complaint,HEMLOCK ST / PROSPECT AVE,41.4014737788518,-75.6596302533646
,,PA0350400,2019-00038971,10/01/2019 19:31:13,Parking Complaint,1622 PENN AVE,41.42750424,-75.64730481
,,PA0350400,2019-00038972,10/01/2019 19:33:07,Motor Vehicle Crash,700 QUINCY AVE,41.410313779,-75.651177433
,,PA0350400,2019-00038973,10/01/2019 19:26:08,Investigation of Situation,2435 PITTSTON AVE,41.383744312828,-75.6829263434085
,,PA0350400,2019-00038974,10/01/2019 19:46:01,Juvenile Delinquent,1328 CAPOUSE AVE,41.4236683332195,-75.6524276713906
,,PA0350400,2019-00038975,10/01/2019 19:53:58,Motor Vehicle Crash,320 MEADOW AVE,41.394909311,-75.651876092
,,PA0350400,2019-00038976,10/01/2019 20:08:40,Burglary,499 MULBERRY ST,41.410365053,-75.661076093
,,PA0350400,2019-00038977,10/01/2019 20:28:07,Motor Vehicle Violation,GALLAGHER CT / MAPLE ST,41.393260966,-75.664739281
,,PA0350400,2019-00038978,10/01/2019 20:41:30,Transport of Indiviual,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00038979,10/01/2019 21:05:19,Intrusion Alarm,1536 N MAIN AVE,41.433276092,-75.66202219
,,PA0350400,2019-00038980,10/01/2019 20:58:35,Warrant Service,169 S IRVING AVE,41.399482468,-75.655702634
,,PA0350400,2019-00038981,10/01/2019 21:00:00,Disorderly Conduct,921 QUINCY AVE,41.4128718073487,-75.6484349641638
,,PA0350400,2019-00038982,10/01/2019 21:02:41,Motor Vehicle Crash,GREEN RIDGE ST / N MAIN AVE,41.4338731516518,-75.6615366677094
,,PA0350400,2019-00038983,10/01/2019 21:20:05,ALS Incdient,523 S WEBSTER AVE,41.3975690679959,-75.6608067701682
,,PA0350400,2019-00038984,10/01/2019 21:15:24,Investigation of Situation,499 MULBERRY ST,41.410365053,-75.661076093
,,PA0350400,2019-00038985,10/01/2019 21:38:13,Harassment,101 PENN AVE,41.4084625993107,-75.667583031661
,,PA0350400,2019-00038986,10/01/2019 21:35:49,Sex Crime,746 JEFFERSON AVE,41.412839125,-75.654001878
,,PA0350400,2019-00038987,10/01/2019 21:48:26,Intrusion Alarm,611 ASH ST,41.416458486,-75.651596265
,,PA0350400,2019-00038988,10/01/2019 22:06:12,Transport of Indiviual,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00038989,10/01/2019 22:07:09,Service of Subpoena,1207 1/2 RUNDLE ST,41.398191307532,-75.6919902756852
,,PA0350400,2019-00038990,10/01/2019 21:42:14,Dog Complaint,1441 MONSEY AVE,41.4260506271527,-75.6520694465942
,,PA0350400,2019-00038991,10/01/2019 22:13:55,Intrusion Alarm,300 BROOK ST,41.395416288,-75.675009117
,,PA0350400,2019-00038992,10/01/2019 21:31:46,Parking Complaint,1827 N MAIN AVE,41.437283958,-75.658337063
,,PA0350400,2019-00038993,10/01/2019 22:44:11,Emotionally/Mentally Dist Person,1530 SANDERSON AVE,41.427943217,-75.652452524
,,PA0350400,2019-00038994,10/01/2019 22:57:06,Disorderly Conduct,425 RAILROAD AVE,41.4038338424501,-75.6761997984511
,,PA0350400,2019-00038995,10/01/2019 23:08:35,Disorderly Conduct,1329 PENN AVE,41.4230219985806,-75.651365488863
,,PA0350400,2019-00038996,10/01/2019 23:32:35,Dog Complaint,1822 MULBERRY ST,41.400731171,-75.64595571
,,PA0350400,2019-00038997,10/01/2019 23:34:04,Parking Complaint,529 KENNEDY ST,41.4476034241986,-75.6572847956127
,,PA0350400,2019-00038998,10/01/2019 23:43:32,Welfare Check,500 MOUNT PLEASANT DR,41.414833491,-75.671743784
,,PA0350400,2019-00038999,10/01/2019 23:47:36,Disorderly Conduct,1329 PENN AVE,41.4230219985806,-75.651365488863
,,PA0350400,2019-00039000,10/02/2019 00:09:03,Suspicious Person,516 PITTSTON AVE,41.3999070023839,-75.6643889055737
,,PA0350400,2019-00039001,10/02/2019 00:20:44,Nuisance Complaint,417 DEPOT ST,41.438083638786,-75.6464676370058
,,PA0350400,2019-00039002,10/02/2019 00:40:15,Assist Motorist,S MAIN AVE / WASHBURN ST,41.4108010442995,-75.682127514267
,,PA0350400,2019-00039003,10/02/2019 00:47:34,Nuisance Complaint,1406 ST ANN ST,41.4040519179047,-75.6936453610127
,,PA0350400,2019-00039004,10/02/2019 00:52:33,Disorderly Conduct,2309 STAFFORD AVE,41.377077785,-75.674446553
,,PA0350400,2019-00039005,10/02/2019 01:22:04,Motor Vehicle Violation,708 DAVIS ST,41.376436921,-75.690954738
,,PA0350400,2019-00039006,10/02/2019 01:35:26,Burglary,1823 BRICK AVE,41.4405780191227,-75.6612475868884
,,PA0350400,2019-00039007,10/02/2019 02:07:53,Nuisance Complaint,1315 ST ANN ST,41.4030898979505,-75.691794805146
,,PA0350400,2019-00039008,10/02/2019 02:35:47,Sex Crime,700 QUINCY AVE,41.410313779,-75.651177433
,,PA0350400,2019-00039009,10/02/2019 02:38:42,Intrusion Alarm,19 GREEN RIDGE ST,41.43286854,-75.659422087
,,PA0350400,2019-00039010,10/02/2019 03:24:48,Domestic,1159 LUZERNE ST,41.4091919365954,-75.686259889034
,,PA0350400,2019-00039011,10/02/2019 04:06:33,Other unspecified incident,1530 SANDERSON AVE,41.427943217,-75.652452524
,,PA0350400,2019-00039012,10/02/2019 04:43:39,Suspicious Person,812 FELLOWS ST,41.405257486,-75.682105017
,,PA0350400,2019-00039013,10/02/2019 05:26:05,ALS Incdient,641 ALDER ST,41.3973727819359,-75.662096808527
,,PA0350400,2019-00039014,10/02/2019 05:47:15,Police Assistance,,41.379687,-75.666415
,,PA0350400,2019-00039015,10/02/2019 06:23:04,Transport of Indiviual,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00039016,10/02/2019 06:27:13,Parking Complaint,300 TAYLOR AVE,41.403649522,-75.65290053
,,PA0350400,2019-00039017,10/02/2019 06:29:30,Parking Complaint,316 TAYLOR AVE,41.403777659,-75.652755912
,,PA0350400,2019-00039018,10/02/2019 06:31:41,Parking Complaint,326 TAYLOR AVE,41.403853176422,-75.6526958974237
,,PA0350400,2019-00039019,10/02/2019 06:48:02,Highway/Road Hazard,MOOSIC ST / CROWN AVE,41.3989394363865,-75.6533073552551
,,PA0350400,2019-00039020,10/02/2019 07:33:36,Blackmail/Extortion,1402 SCHLAGER ST,41.4214481310196,-75.6773782377688
,,PA0350400,2019-00039021,10/02/2019 07:37:45,Traffic Control,1100 EYNON ST,41.405613918,-75.686120148
,,PA0350400,2019-00039022,10/02/2019 07:45:55,Traffic Control,W LACKAWANNA AVE / N ST FRANCES CABRINI AVE,41.4141814910216,-75.6757076103966
,,PA0350400,2019-00039023,10/02/2019 07:45:30,Welfare Check,MULBERRY ST / WYOMING AVE,41.411133802,-75.662466131
,,PA0350400,2019-00039024,10/02/2019 07:47:52,Abandoned Vehicle,3201 ROCKWELL AVE,41.452079322,-75.651699853
,,PA0350400,2019-00039025,10/01/2019 22:57:06,Special Duty,400 S BLAKELY ST,41.417947595,-75.634759686
,,PA0350400,2019-00039026,10/02/2019 08:02:29,Tow Truck Needed,400 ADAMS AVE,41.409551274,-75.659532478
,,PA0350400,2019-00039027,10/02/2019 08:16:38,Fraud,427 PROSPECT AVE,41.399526308377,-75.6617492641754
,,PA0350400,2019-00039028,10/02/2019 08:24:31,Welfare Check,1729 WAYNE AVE,41.4383849934038,-75.6621616437602
,,PA0350400,2019-00039029,10/02/2019 08:25:43,Parking Complaint,900 PRESCOTT AVE,41.4091227826116,-75.6430884710744
,,PA0350400,2019-00039030,10/02/2019 08:37:43,Intrusion Alarm,212 LINDEN ST,41.411136719,-75.665674268
,,PA0350400,2019-00039031,10/02/2019 08:40:54,Investigation of Situation,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00039032,10/02/2019 08:41:26,Criminal Mischief,238 RAILROAD AVE,41.4081845937677,-75.6767973165051
,,PA0350400,2019-00039033,10/02/2019 08:48:14,Suspicious Person,820 ORCHARD ST,41.397888736,-75.656266108
,,PA0350400,2019-00039034,10/02/2019 08:57:20,Intrusion Alarm,2109 WYOMING AVE,41.4329924994135,-75.6414498077288
,,PA0350400,2019-00039035,10/02/2019 09:02:09,Dog Complaint,ELMHURST BLVD / SCRANTON POCONO HWY,41.3951544782919,-75.6404222061285
,,PA0350400,2019-00039036,10/02/2019 09:02:47,Fraud,108 N WASHINGTON AVE,41.40684209,-75.664839391
,,PA0350400,2019-00039037,10/02/2019 09:19:39,Criminal Mischief,630 W MARKET ST,41.444894977,-75.663986839
,,PA0350400,2019-00039038,10/02/2019 09:15:07,Vagrant,41.40437~-75.67271,41.40437,-75.67271
,,PA0350400,2019-00039039,10/02/2019 09:29:27,Tow Truck Needed,929 CLAY AVE,41.412299141,-75.647228766
,,PA0350400,2019-00039040,10/02/2019 09:41:38,Welfare Check,2300 STAFFORD AVE,41.3774184034,-75.6741856520151
,,PA0350400,2019-00039041,10/02/2019 09:14:11,Fraud,519 E ELM ST,41.3945600447832,-75.668999913299
,,PA0350400,2019-00039042,10/02/2019 09:49:23,Dog Complaint,1934 BOULEVARD AVE,41.4335642886604,-75.6463512219682
,,PA0350400,2019-00039043,10/02/2019 09:59:48,Intrusion Alarm,549 N HYDE PARK AVE,41.4178894713357,-75.6768918021178
,,PA0350400,2019-00039044,10/02/2019 10:03:09,Abandoned Vehicle,700 N WASHINGTON AVE,41.413940691,-75.656933101
,,PA0350400,2019-00039045,10/02/2019 10:18:42,Hazardous Materials Incident,DIVISION ST / CRISP AVE,41.4213998460462,-75.7070074964764
,,PA0350400,2019-00039046,10/02/2019 10:06:00,Police Assistance,104 WATRES DR,41.402119232,-75.627384855
,,PA0350400,2019-00039047,10/02/2019 10:24:47,Suspicious Vehicle,2250 S WEBSTER AVE,41.3824125572335,-75.6776333571582
,,PA0350400,2019-00039048,10/02/2019 10:33:11,Investigation of Situation,616 HEMLOCK ST,41.4010605126354,-75.659039988484
,,PA0350400,2019-00039049,10/02/2019 10:37:21,Welfare Check,100 LACKAWANNA AVE,41.409514655,-75.669493918
,,PA0350400,2019-00039050,10/02/2019 10:36:46,Disorderly Conduct,30 LACKAWANNA AVE,41.410322401,-75.670786573
,,PA0350400,2019-00039051,10/02/2019 10:44:33,Domestic,845 N BROMLEY AVE,41.4233980457869,-75.6738452904101
,,PA0350400,2019-00039052,10/02/2019 10:57:19,Holdup/Robbery,1831 PITTSTON AVE,41.388766181,-75.676622824
,,PA0350400,2019-00039053,10/02/2019 10:53:55,Intrusion Alarm,528 COLFAX AVE,41.4026010610214,-75.6446681734937
,,PA0350400,2019-00039054,10/02/2019 11:11:32,Service of Subpoena,131 BELVEDERE DR,41.3799728285967,-75.6784424865108
,,PA0350400,2019-00039055,10/02/2019 11:25:48,Dead on Arrival,1127 DIAMOND AVE,41.427160788,-75.664567763
,,PA0350400,2019-00039056,10/02/2019 11:15:26,Hit and Run Accident,1378 N WASHINGTON AVE,41.4224422876563,-75.647599852867
,,PA0350400,2019-00039057,10/02/2019 11:34:24,Harassment,63 MIKE MUNCHAK WAY,41.418366958,-75.668264592
,,PA0350400,2019-00039058,10/02/2019 11:34:55,Motor Vehicle Crash,3427 N MAIN AVE,41.450124917,-75.637975982
,,PA0350400,2019-00039059,10/02/2019 11:40:31,Harassment,659 N WASHINGTON AVE,41.4133755176072,-75.6576791346696
,,PA0350400,2019-00039060,10/02/2019 11:41:52,Intrusion Alarm,415 HICKORY ST,41.4008280549831,-75.6652663602474
,,PA0350400,2019-00039061,10/02/2019 11:51:07,Traffic Control Device Problem,CHURCH AVE / THEODORE ST,41.434975838,-75.662224833
,,PA0350400,2019-00039062,10/02/2019 11:59:54,Investigation of Situation,3 W OLIVE ST,41.4170409845462,-75.6649961712269
,,PA0350400,2019-00039063,10/02/2019 12:04:37,Emotionally/Mentally Dist Person,316 MAPLE ST,41.397631722,-75.671706461
,,PA0350400,2019-00039064,10/02/2019 12:08:38,Police Information,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00039065,10/02/2019 12:01:19,Parking Complaint,E GIBSON ST / CLAY AVE,41.4106879321306,-75.6489300487465
,,PA0350400,2019-00039066,10/02/2019 12:11:04,Shoplifter/Retail Theft,400 LACKAWANNA AVE,41.407489603,-75.666280785
,,PA0350400,2019-00039067,10/02/2019 12:22:35,Investigation of Situation,813 LEE CT,41.4148295783447,-75.6547143837365
,,PA0350400,2019-00039068,10/02/2019 12:20:34,Call by Phone,100 S WASHINGTON AVE,41.406332227,-75.665552783
,,PA0350400,2019-00039069,10/02/2019 12:27:08,Welfare Check,1612 NAY AUG AVE,41.433461256,-75.659245299
,,PA0350400,2019-00039070,10/02/2019 12:32:42,Disorderly Conduct,1838 N MAIN AVE,41.437302756,-75.658099072
,,PA0350400,2019-00039071,10/02/2019 12:40:32,Suspicious Person,327 S MAIN AVE,41.409058263,-75.683675262
,,PA0350400,2019-00039072,10/02/2019 12:41:24,Harassment,746 JEFFERSON AVE,41.412839125,-75.654001878
